source,target,edge_type
662aae61214c8423a530921cf888072bc45d166d,e8dbe522b465ee34788d12384a7ae6dab6ce9060,citation
662aae61214c8423a530921cf888072bc45d166d,e3e4675a3b1cd6aee109b65a8ba9c570a027cfc0,citation
662aae61214c8423a530921cf888072bc45d166d,1729441bcb57461a5d0f6b31160737d9fe9887e2,citation
662aae61214c8423a530921cf888072bc45d166d,423b7b1d1570c092f786b91b630f05a0ead2bee1,citation
662aae61214c8423a530921cf888072bc45d166d,3aa2c97af64bda827346301bb3ed4fd8f409cace,citation
662aae61214c8423a530921cf888072bc45d166d,bfa656cd5ec0ce67a6fee33d6f3b213dc8365702,citation
662aae61214c8423a530921cf888072bc45d166d,d4d930f2db2d7b45c5adbb1c247bbc61efcc9c62,citation
662aae61214c8423a530921cf888072bc45d166d,0af2b1a9559af7dca4c518ed40bb3103b0a7f5cf,citation
662aae61214c8423a530921cf888072bc45d166d,33cc748747d7c91c432214ec3b34c8591f87418c,citation
662aae61214c8423a530921cf888072bc45d166d,0910cb7d82c4b4f0212b06ea14e1fe5637970289,citation
662aae61214c8423a530921cf888072bc45d166d,8dc968cf7c20a294941935bc44b68e131d9e3e58,citation
662aae61214c8423a530921cf888072bc45d166d,1abb5ec1131186ff6acf026535eca3ad6203ca42,citation
662aae61214c8423a530921cf888072bc45d166d,db2ef6663337acd922350c2f2145d4e1039c4199,citation
662aae61214c8423a530921cf888072bc45d166d,9b25841c04a8decfd3105cb8dfa59c4d1e3c4963,citation
662aae61214c8423a530921cf888072bc45d166d,28cf2e2606f9f20f7c715333b3adbee42db45795,citation
662aae61214c8423a530921cf888072bc45d166d,853283489b17f9a9c336a8072dfdc5c7d612dfeb,citation
662aae61214c8423a530921cf888072bc45d166d,fb84685d8c7b8dff74e5decca180b6883387796a,citation
662aae61214c8423a530921cf888072bc45d166d,5938803962e2dd516d48fe0ab3ebb6199df863d8,citation
662aae61214c8423a530921cf888072bc45d166d,7d9d6452747cddc811f411dd4f2fbd78d1f45742,citation
662aae61214c8423a530921cf888072bc45d166d,e65b750734acab0af7786d0f60c69b0191e8d20e,citation
662aae61214c8423a530921cf888072bc45d166d,2ceeda8d2662a518b212aeafd3c8962454392668,citation
662aae61214c8423a530921cf888072bc45d166d,3303b7af3aa44367d5aecb6966fce17cd8dc04b4,citation
662aae61214c8423a530921cf888072bc45d166d,d5bd1a6a7241d4622caffcf3119e3c15184233c7,citation
662aae61214c8423a530921cf888072bc45d166d,718a137130379a327cde243dd4d2a6e4a049ac60,citation
662aae61214c8423a530921cf888072bc45d166d,295a631bd950c07585fd60314a418dcbc9061dd8,citation
662aae61214c8423a530921cf888072bc45d166d,6d733e7ae156a27d3e0fab061833abdd987ef822,citation
662aae61214c8423a530921cf888072bc45d166d,f03e051db0ce5871b9758ecd2446eb9ccb923ee5,citation
662aae61214c8423a530921cf888072bc45d166d,c1c64db4256860e1d2e7a804e5a052626271f39b,citation
662aae61214c8423a530921cf888072bc45d166d,88ff7ea9bc14cfd03d2fd71580d791a09f447a10,citation
662aae61214c8423a530921cf888072bc45d166d,e21a4f0cd158136ad396df00d859373e8542490b,citation
662aae61214c8423a530921cf888072bc45d166d,b4f9fe7365d106c82f6333cc4c4f37722642f977,citation
662aae61214c8423a530921cf888072bc45d166d,7f3419bf3bb82c5547821b80218b0c49a4dc46aa,citation
662aae61214c8423a530921cf888072bc45d166d,06214a0cf38875da38586e81539890f7ad8aeb1c,citation
662aae61214c8423a530921cf888072bc45d166d,5244dbf21a49e3d050899f2ea72d02bb8344f504,citation
662aae61214c8423a530921cf888072bc45d166d,987300d6b1c15205f5e2b0a037dc43b0d7f0850a,citation
662aae61214c8423a530921cf888072bc45d166d,4421ff5640e334d2613ed5a578a45400e24c055a,citation
662aae61214c8423a530921cf888072bc45d166d,844c547fb0647905a0b797a64f6ba3cf55489307,citation
662aae61214c8423a530921cf888072bc45d166d,fca0e8bb93a8242c153ef966cefade5e19e5ed21,citation
662aae61214c8423a530921cf888072bc45d166d,fa0f649c643da1288d90dfca36412a18288da250,citation
662aae61214c8423a530921cf888072bc45d166d,9f15a944622237baeb1db96b9294e26fc7ab5d21,citation
662aae61214c8423a530921cf888072bc45d166d,,citation
662aae61214c8423a530921cf888072bc45d166d,65d994fb778a8d9e0f632659fb33a082949a50d3,citation
c264aad92d7dce44ea1efb3d4c377057410cca56,662aae61214c8423a530921cf888072bc45d166d,citation
425dd63725910b1ceac47c0b33b9f62e85b95c02,662aae61214c8423a530921cf888072bc45d166d,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,5ff8c2eced3e669ec285f1802db22d16b742a11e,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,04fd45b2c9a2d526182953426c944335c7d4e3be,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,b2dffa41ebc63fe3d8ac8401c865832112ae311e,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,d788c6b05a9b62b849a1f06480ae25c686cd6f2e,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,4f4122903e99317603986ed894c0bd40944aca8e,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,7b380262baea39240a3e0afaac9063d360ce23a1,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,caa40f9bf1c54b8b5e1f19227729a8b563a2278b,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,79c5f3cbdfda47d2b23f675611aa56258f59a59e,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,3ba6b0a1e904a479cce6c715a2779c96b21cb05f,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,e393ad7a24c28d081e0a8954daf9ed7e85db169b,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,dce850cff52dda2814084903baf58327c0ad3fa9,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,2132f1f0aaaf75e48b3ff4cb25069e3e4d68a773,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,03093aa2720b20e3ab645ba5fee4cbdae6672d89,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,e3b00990fbcfce168d37cd73534117c6cdafe496,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,4dd9c307faa44e1b2bfc19e92b509be831490836,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,367109f9f5de0f82f35d6c84daec79534751ddc8,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,1ba4c2e428bd8b886d2c1ea5a5a1602549145385,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,7c92d5d56dfc231cdb5492f7f2712d23b1c96068,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,63eabc00e33400e5f046afc79846d4d0f8bcb21d,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,4275fdde6a47825280a4c92892a5f0de711ebe3a,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,b92d850df2c6cf29164ada5109dcac5f8163a4c0,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,8425714eeae62b886d986680f2e729d7a91d226b,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,6e3501b8469599c30835a7caa7ef1de9c336ec36,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,c0eca67c56c06b4b3910ddeea00c21ee421764f7,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,74c11c5ed3fa63fa4d9f610ccc257d5500f42b9d,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,2019c14a11d68286f95837cef0b3a62ff7a1509b,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,cc2b790265c30d6f7d31ebff3009d298236f66da,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,03f96d748f715f81876c4937d73c2c58d13350c9,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,fa0e41d623cb25224e9af2dcef27fd9af9b005cb,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,ae02cce057ce1065f036c5d291699791b2896f80,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,efce690f189fc1250848e9409d78c3ac0b8b28c9,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,e1368fab537f007f00150ca64e8ff04d3c17db80,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,8912c0050378153ec5d3ecf9196fbb5e9a8ca37a,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,95ad79de7b7e077ad5d93df730beb2b592d16273,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,5c81a9ae9f41722c0f2270b0ee9b282fbf071d09,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,2c00a924a03266dea310f2076b8c92e8bbd3b6c9,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,fdf9a8c7698a95c0ea4fb5b6313515abec1a77e2,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,be8b5ccc0fa9bd47ef5a9bf8ddc57050c744249d,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,10cb48978d9f3edfc53b389138b01edc4604fe1e,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,4d8d36aae2bded9642035a53838439f3017aa353,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,3687055b74e21efaeadd81f27c95294b77aabb2e,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,62d36f23580ae0c822ebc7de69ae603d85441bfc,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,79dc6f9348137ad43644d54b31173e0a5a8d023f,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,201735ec0e3deedd421fdeb1c5303bb22af58068,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,5ea6ab2cbb46641dc40cc5b4a8dfe70d9d0ddbe2,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,ec4300662f9d4d152539f442d73689ab96fe1797,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,2173e58e5749441974c5a59803f66e155fe00221,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,7991b47883a2fd0909b0354ee89da16a9bf261bf,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,ced3ef3c41bead4570018d765a618ef9961e2f6b,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,b8a7803af5c8b737f4c8b69c88e2e9a33a9a4c11,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,c88efcecb7e2161f09bd066dccf632a39bfc923b,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,04d882af1d49522d55b91ef223ec2d63318f8662,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,31dd8e6861e72bc92487dd4d1539258e3dc59c3b,citation
66496f00f2c351183b4568f9c184e3d0c1462ffa,,citation
43f2b862a315a2834a646d480580708f1f47df86,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
40bd87a69a65436cfd65c29077074963c6b69578,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
ef78fbc182e89845650412759fc5b95696a44d4c,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
043369a3475d545089059aad50660ff6ab733c9c,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
a71e04698dccdcee7b051638c9fdc3fa6bba9bb2,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
e48e4c0eeff283b002c5aa78d490bb982aca7801,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
3ebfee00b1ac2ab186fc180c8f1fb78c7c8c250d,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
d80dffbcedac0ae2289ec49a5097124244120139,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
e956daec544f2be49b11aa5599b339efe30365dc,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
b39ec5f9a005c71cfd687a9913e5faf0464321ed,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
263477fffe2739cd93561456ff1f32af609237cf,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
c3d88775733b9c55c89da6559a4e3313f0e96172,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
d2675290886c65a9dece1f3acb774ff04b83b542,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
d09dd16f9a35952a68543d4c8496540f4ee86993,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
02be999d5f5d26eb6e8b03f372033fe8c13823b7,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
38b1c8ebbc88d5ae3d7e78ff9efc82eef410bdac,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
927c5a7eb5c4e7e7cf1701d7b81e821406b2f7c6,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
c3e901cb78171ec61df654ee0ab6b6fd01bed80b,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
c2c9cebd3285ee442de870bf18720cfea099efcf,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
cbd10b966b3332ddf0fe6bf5ddd83e35a2fbbd83,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
c0b61e352d7557556f37799f00b9b4c3d6458848,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
6e13f6631ef8124b2364bb79202402c728774bdc,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
9075ad2afae70c06f9143308a6273a145f9a6ef6,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
bd6321576f8efa8f91af60edb1638493a1d43d8d,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
7770d6e928d45e4b79faa07296f97a5c9722a157,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
61ead9ab37f4a326802e4ccebef3710ef756e53f,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
84c2b13fa5ede26ce76669f34a124bc1ef740d1c,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
0d8157ad9c4474d70ff3a131497cd53b3d88e921,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
a03deaa95387b6175e3153f2563b92e3c8333891,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
d0f86c8ca0f664afc18014d0608d4dc7169be8d4,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
e1c147699bcb66b1afa5d453eee331d9ea40b6d2,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
3822a9272e4824b42fed6068283be51b7577ddf2,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
2876308ee3a8bb143215dbbdeff66f554f9ddd75,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
42f5eb209421c753b01d48e4f831021d15c1767e,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
25a92c71a16b51ffbed9bcc04af5ab9259951f8a,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
8124fc9a19818467e8dd2dc945dbfa543be54d02,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
beba5da765480ab32fee955c32f1f21c9ac482cc,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
aaaede7bd67487028183ad4289fe238262da5343,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
1a2cf2cbe7140daa53c24d1cfab96b8123d618fe,66496f00f2c351183b4568f9c184e3d0c1462ffa,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,b08d8758fafe8ab6f1aa3a2ed86a4a5ce8007768,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,19aebec4a8fc6d162bf50bd39fd55bd6289e8dc5,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,6f6b4737b2558267d481a564923bff29e00d3236,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,d9fd508512c3315cd96a01230bb42a330c61b6d4,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,f84c1396d266c7bfc73a2857cbbae27dfe4f8ca9,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,7bc4a8f172c3bc19171848430197a65103c4fcf3,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,485fe26cdf8b1ad829b8601986fe4295ac360a52,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,0330cfbe3e16c4e89f7c3c85ecdb7c883069648c,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,d0104c7b30247de2aa4c680b7b5ed399de0cf32f,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,d221b6161ea707bbeac50dca757c22f330f570c0,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,d7db38e9504bdcd7cf249b41e3c58daaad156f0a,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,2d4707dde3da1b8dac744786c1d08d85da52fb0d,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,94199706aedae154c9961ea6438739afa39e02d9,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,b913b6e6241003095f7e1e32e79b1e3f14c6407a,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,92460308b0adc1fe78bdb7fabcb2c9b61c42a5ca,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,7f2225f8523b4912ce49ced6cd2b20e7b7f13a60,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,20050e2b122aac6523c9de4275c7f7dc8995ed84,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,c2173ce0ddfebf42f2adcb24c437f3c85b4c902b,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,55dbc08cd85605bf9a01d1b602c6075499d0504e,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,367109f9f5de0f82f35d6c84daec79534751ddc8,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,80ae66322fa56663a5e95097cf6ca24c4d97edae,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,4101dd8ff250f2e011752473189ef91a776fad03,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,5625bbaf7dfdf5b675c5213c917939870b5aa0a2,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,f0523b3abbd13eaa436a2b5ea5cccb13618af587,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,8c518044fad72f43e93f7a27632f31a8b41b61b7,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,274a4b1b7ef7811c5cbf9a2127b7dbd21244122a,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,4807a40fb803c161e67bdec8aaa3cbcd4f34b4c9,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,342fe6a6338e73fd4d34c4f37f41e3bbad274dd2,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,6e3c56010e987b1f7b0ebc64d93d0442948cf389,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,1682016a73e9007a98817130a9ab8cbf06ab5662,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,e6fb70d1de63ddd0aadf57c754dad1d3303a5ddc,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,eb59aba6afc5e8eaaf2c16b2664e6024962d8107,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,b35bd808b885015154c5ef66c1c1e9230be308eb,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,894b7897dc2143c5e8db666766cf59637a7c7b82,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,737a31b581f98417f1a5778fd54b756c339ee7cc,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,c0a382b73c6f18ce31eeeba834d59c81030403cb,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,4d8d36aae2bded9642035a53838439f3017aa353,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,b43ad123af7ec46e48645004a19511cae93b9920,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,996263c3ddbb50f0198354827445abd214f83030,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,6f132f99f4cdec99c691bca75e4803d0568ec147,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,57af7a89e13262c208855f5d9db4ef5b123d3b38,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,c1142a2798aaa2b37d580095b30546706388b215,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,5c9115397a3b8c7443832909fb446623f26ad89d,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,b938e9c585ad8a1f67dbf0963d8ea43f90a9c7af,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,65e7c4d551e0df037a5774c188c4bb61e535a5d9,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,,citation
6659db8564ac998ac040fbebd8fdffece4ede5e5,6528e21f36c0db4e91c96398e7b60622e72cecb4,citation
b6651796181762fee0a9d5d06b018375dd0e3273,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
0a40a0575b51d66f7e66e56f43e8f46471c9f73e,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
68c716beb3c0e57f9096bb317c8878fd6fcd6df4,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
a8df891fa854ba395b71bb55036f9d055e7d9430,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
fa0e958df21d800ed7048df4e43cf9c3a94a0977,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
767a3dc610ac2ca0f97b53c34836ece3fd78361f,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
f098f7d0e6b76fe9372d5746c541d068b8152e1e,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
d4d930f2db2d7b45c5adbb1c247bbc61efcc9c62,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
f1aa34b9aa272e90ddc75fda06c0d864c9025d77,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
f18479463c283b3df9358f94cf24f60f41620830,6659db8564ac998ac040fbebd8fdffece4ede5e5,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,cbda3f294aba542a22d19b9a9926d5318a27ea66,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,a5e21aca341db89234ec32c2fdc9328a1a234466,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,9607425d85085511d5e7d081c81db113dc3dfed7,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,f825fc0ff4e605afce865052c4bf20f0240fff09,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,cb6f5d93658d0fa7686b46e4b8d96d64b646cacd,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,e23364c6e31733051f86ebce3f9f1240f8500f50,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,58e752e37f905f53238d4dfafce8a4408bc1db19,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,f2159c83b10b88c010b6fa4b52a35df765693c57,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,6f6b4737b2558267d481a564923bff29e00d3236,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,7f58f9a582b719a80499f29562090091bf230ac9,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,43edded3766b3e571d5ff38d2f7ecc76167de6c8,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,bd0b2c47519a789bbc2f8c20e71ad8ab7f86e170,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,290acb3ad25f4c4824c6779de0b021e0752c14db,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,970442e86a8d60ad89ed246bffbeaf4799af9f07,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,cf5a21684aefb1b8db6e0490167636d245396095,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,be0935fbe257730ee4ae5e98827976833c7470ba,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,ab7498e6e64168533b33dd377065ff084835c720,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,d41a66fd86e99a8bbd8c3d5be9ab7904818e6bc8,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,7cfc1e85392d4007a90ecd05b7a0318252041c3c,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,b907537c602b95948da809f7d4aff4bc959d8ba1,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,ceeaca3bfb24a559590893843977aa930a7ac531,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,8d1f2bbaba29eb12a534385afa4f90e0956a12dd,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,2f85b7376769473d2bed56f855f115e23d727094,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,d079a2f877f554e00f71a6975435d8325987bdf5,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,37288fe76a864233214b6a5e4cee29923e9c36b9,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,6364fdaa0a0eccd823a779fcdd489173f938e91a,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,225f78ae8a44723c136646044fd5c5d7f1d3d15a,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,ededd54b4f7578802ce81fe7a34c05d93e5e09ee,citation
6680d8c90b099bb66cba9efece7a38b0ccfc95d4,,citation
66882da070357820801b78ba83aa9517972f63fc,f529c2ca9407ad34a608f88c2e02c08c80355337,citation
66882da070357820801b78ba83aa9517972f63fc,ad9563b67cb53d906f03d287e5743bc5039c3cb3,citation
66882da070357820801b78ba83aa9517972f63fc,1dd254b8681460882f6deaa80ee688d7dd7e355a,citation
66882da070357820801b78ba83aa9517972f63fc,4d18a529638cc596518a08128d3007faaab6641b,citation
66882da070357820801b78ba83aa9517972f63fc,7b2907a337852688ae6b83de67597809236c42eb,citation
66882da070357820801b78ba83aa9517972f63fc,08315061f5f830cf814ff4a2a98e1d5cad62733f,citation
66882da070357820801b78ba83aa9517972f63fc,d2540671d0378bcbce0bfb455160180504e4c504,citation
66882da070357820801b78ba83aa9517972f63fc,d849825e63d0d9644699cf2e157e99b093637380,citation
66882da070357820801b78ba83aa9517972f63fc,83cbeb8421919489822678e3d1747d9bd7b1921a,citation
66882da070357820801b78ba83aa9517972f63fc,06078a593d75c639439fec14139b3560bae55a5c,citation
66882da070357820801b78ba83aa9517972f63fc,2594e34cfe4b3c45eb43be8e58bc2056cabe9852,citation
66882da070357820801b78ba83aa9517972f63fc,ad68a45841d7e746a6f7709ec7af8c2f5da96ac8,citation
66882da070357820801b78ba83aa9517972f63fc,9d01586d541197904a0f134ca30f25c7fa30f4b4,citation
66882da070357820801b78ba83aa9517972f63fc,5c97a43ece687508ef243b83c9a42dbdf528fa0b,citation
66882da070357820801b78ba83aa9517972f63fc,171ea1e0852477673ea0012fa34e94bdf7664c65,citation
66882da070357820801b78ba83aa9517972f63fc,3a19dce6aedae85d61729bab6d055bd734b119ac,citation
66882da070357820801b78ba83aa9517972f63fc,30978748fd810cd5b0f72eaf0ffa3bef468f8cf3,citation
66882da070357820801b78ba83aa9517972f63fc,,citation
66882da070357820801b78ba83aa9517972f63fc,e10996c15602d638b7d7005cdcd2e9ed83d55520,citation
66882da070357820801b78ba83aa9517972f63fc,b8182c4f02848c3489bc957d142d94a729683a20,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,0d50fade30822a107d1e588d8c4970fc16016bd6,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,a865c59e57d1777db92c1b4a96a02ae6545e884b,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,94f0f83e2b0a7e1317ae998352a25c3afb89d691,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,c770fe08b6316836197950ddcc7ffe0a42e786a5,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,132e9a637097200364a0092d80ae20978877710a,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,74dbb9d6f48a15bc4e866a3e7a4c47c357cf58f3,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,051ff113c52ed84afb29fbea3fcb1a8e62eff3d3,citation
66d603cfb16ab9cca086380cfeb921f044f0de7f,8ba027571d809c74f8233e795595ea60c17a77a0,citation
