author_1,author_2,weight
2115171332,5146872,1
2115171332,113400918,1
2115171332,2060987913,1
2115171332,2063079364,1
2115171332,2052989088,1
2115171332,48739158,1
2115171332,33978457,1
2115171332,35250885,1
2115171332,1692399,1
2115171332,1395556792,1
2115171332,2282926,1
2115171332,30654905,1
2115171332,1404466016,1
2115171332,2281570067,1
2115171332,2248171763,1
2115171332,28962465,1
2115171332,3157735,1
2115171332,2088562340,1
2115171332,2600562,1
2115171332,39823207,1
2115171332,32878427,1
2115171332,1801986969,1
2115171332,1475350075,1
2115171332,1644993279,1
2115171332,144427418,1
2115171332,2070712261,1
2115171332,1933547741,1
2115171332,1698970589,1
2115171332,48189329,1
2115171332,117581983,1
2115171332,2004698239,1
2115171332,24069576,1
2115171332,2060872061,1
2115171332,1939476,1
2115171332,41159087,1
2115171332,144774811,1
2115171332,1780609573,1
2115171332,2149258099,1
2115171332,3487660,1
2115171332,2074906083,1
2115171332,49210981,1
2115171332,1733095,1
2115171332,1406238551,1
2115171332,3407971,1
2115171332,2174117,1
2115171332,2057395816,1
2115171332,2218767,1
2115171332,50337540,1
2115171332,40947299,1
2115171332,3181249,1
2115171332,39989046,1
2115171332,2246537530,1
2115171332,1389979241,1
2115171332,1484140769,1
2115171332,48044989,1
2115171332,144477821,1
2115171332,2151176,1
2115171332,3245808,1
2115171332,9270711,1
2115171332,152726016,1
2115171332,9727975,1
1920757,32639817,3
1920757,2086417778,3
1920757,2588339,3
1920757,1398166860,3
1920757,3127200,3
1920757,2088414700,1
1920757,144427418,2
1920757,144774811,2
1920757,1398677498,1
1920757,2074906083,2
1920757,41159087,2
1920757,4740579,1
1920757,49172779,1
1920757,2137318364,1
1920757,3181249,2
1920757,2057156,1
1920757,2248171763,1
1920757,28962465,1
1920757,3157735,1
1920757,2088562340,1
1920757,2600562,1
1920757,39823207,1
1920757,144769089,1
1920757,32878427,1
1920757,1801986969,1
1920757,1475350075,1
1920757,1644993279,1
1920757,2070712261,1
1920757,1933547741,1
1920757,1698970589,1
1920757,48189329,1
1920757,117581983,1
1920757,2004698239,1
1920757,24069576,1
1920757,2060872061,1
1920757,1939476,1
1920757,1780609573,1
1920757,2149258099,1
1920757,3487660,1
1920757,49210981,1
1920757,1733095,1
1920757,1406238551,1
1920757,3407971,1
1920757,2174117,1
1920757,2057395816,1
1920757,2218767,1
1920757,50337540,1
1920757,40947299,1
1920757,39989046,1
1920757,2246537530,1
1920757,1389979241,1
1920757,1484140769,1
1920757,48044989,1
1920757,144477821,1
1920757,2151176,1
1920757,3245808,1
1920757,9270711,1
1920757,152726016,1
1920757,9727975,1
32639817,2086417778,3
32639817,2588339,3
32639817,1398166860,3
32639817,3127200,3
32639817,2088414700,1
32639817,144427418,2
32639817,144774811,2
32639817,1398677498,1
32639817,2074906083,2
32639817,41159087,2
32639817,4740579,1
32639817,49172779,1
32639817,2137318364,1
32639817,3181249,2
32639817,2057156,1
32639817,2248171763,1
32639817,28962465,1
32639817,3157735,1
32639817,2088562340,1
32639817,2600562,1
32639817,39823207,1
32639817,144769089,1
32639817,32878427,1
32639817,1801986969,1
32639817,1475350075,1
32639817,1644993279,1
32639817,2070712261,1
32639817,1933547741,1
32639817,1698970589,1
32639817,48189329,1
32639817,117581983,1
32639817,2004698239,1
32639817,24069576,1
32639817,2060872061,1
32639817,1939476,1
32639817,1780609573,1
32639817,2149258099,1
32639817,3487660,1
32639817,49210981,1
32639817,1733095,1
32639817,1406238551,1
32639817,3407971,1
32639817,2174117,1
32639817,2057395816,1
32639817,2218767,1
32639817,50337540,1
32639817,40947299,1
32639817,39989046,1
32639817,2246537530,1
32639817,1389979241,1
32639817,1484140769,1
32639817,48044989,1
32639817,144477821,1
32639817,2151176,1
32639817,3245808,1
32639817,9270711,1
32639817,152726016,1
32639817,9727975,1
2086417778,2588339,4
2086417778,1398166860,4
2086417778,3127200,4
2086417778,2266035264,1
2086417778,2250656188,1
2086417778,2254410129,1
2086417778,2283529379,1
2086417778,2254774234,1
2086417778,2254416109,1
2086417778,2088414700,1
2086417778,144427418,2
2086417778,144774811,2
2086417778,1398677498,1
2086417778,2074906083,2
2086417778,41159087,2
2086417778,4740579,1
2086417778,49172779,1
2086417778,2137318364,1
2086417778,3181249,2
2086417778,2057156,1
2086417778,2248171763,1
2086417778,28962465,1
2086417778,3157735,1
2086417778,2088562340,1
2086417778,2600562,1
2086417778,39823207,1
2086417778,144769089,1
2086417778,32878427,1
2086417778,1801986969,1
2086417778,1475350075,1
2086417778,1644993279,1
2086417778,2070712261,1
2086417778,1933547741,1
2086417778,1698970589,1
2086417778,48189329,1
2086417778,117581983,1
2086417778,2004698239,1
2086417778,24069576,1
2086417778,2060872061,1
2086417778,1939476,1
2086417778,1780609573,1
2086417778,2149258099,1
2086417778,3487660,1
2086417778,49210981,1
2086417778,1733095,1
2086417778,1406238551,1
2086417778,3407971,1
2086417778,2174117,1
2086417778,2057395816,1
2086417778,2218767,1
2086417778,50337540,1
2086417778,40947299,1
2086417778,39989046,1
2086417778,2246537530,1
2086417778,1389979241,1
2086417778,1484140769,1
2086417778,48044989,1
2086417778,144477821,1
2086417778,2151176,1
2086417778,3245808,1
2086417778,9270711,1
2086417778,152726016,1
2086417778,9727975,1
2588339,1398166860,4
2588339,3127200,4
2588339,2266035264,1
2588339,2250656188,1
2588339,2254410129,1
2588339,2283529379,1
2588339,2254774234,1
2588339,2254416109,1
2588339,2088414700,1
2588339,144427418,2
2588339,144774811,2
2588339,1398677498,1
2588339,2074906083,2
2588339,41159087,2
2588339,4740579,1
2588339,49172779,1
2588339,2137318364,1
2588339,3181249,2
2588339,2057156,1
2588339,2248171763,1
2588339,28962465,1
2588339,3157735,1
2588339,2088562340,1
2588339,2600562,1
2588339,39823207,1
2588339,144769089,1
2588339,32878427,1
2588339,1801986969,1
2588339,1475350075,1
2588339,1644993279,1
2588339,2070712261,1
2588339,1933547741,1
2588339,1698970589,1
2588339,48189329,1
2588339,117581983,1
2588339,2004698239,1
2588339,24069576,1
2588339,2060872061,1
2588339,1939476,1
2588339,1780609573,1
2588339,2149258099,1
2588339,3487660,1
2588339,49210981,1
2588339,1733095,1
2588339,1406238551,1
2588339,3407971,1
2588339,2174117,1
2588339,2057395816,1
2588339,2218767,1
2588339,50337540,1
2588339,40947299,1
2588339,39989046,1
2588339,2246537530,1
2588339,1389979241,1
2588339,1484140769,1
2588339,48044989,1
2588339,144477821,1
2588339,2151176,1
2588339,3245808,1
2588339,9270711,1
2588339,152726016,1
2588339,9727975,1
1398166860,3127200,4
1398166860,2266035264,1
1398166860,2250656188,1
1398166860,2254410129,1
1398166860,2283529379,1
1398166860,2254774234,1
1398166860,2254416109,1
1398166860,2088414700,1
1398166860,144427418,2
1398166860,144774811,2
1398166860,1398677498,1
1398166860,2074906083,2
1398166860,41159087,2
1398166860,4740579,1
1398166860,49172779,1
1398166860,2137318364,1
1398166860,3181249,2
1398166860,2057156,1
1398166860,2248171763,1
1398166860,28962465,1
1398166860,3157735,1
1398166860,2088562340,1
1398166860,2600562,1
1398166860,39823207,1
1398166860,144769089,1
1398166860,32878427,1
1398166860,1801986969,1
1398166860,1475350075,1
1398166860,1644993279,1
1398166860,2070712261,1
1398166860,1933547741,1
1398166860,1698970589,1
1398166860,48189329,1
1398166860,117581983,1
1398166860,2004698239,1
1398166860,24069576,1
1398166860,2060872061,1
1398166860,1939476,1
1398166860,1780609573,1
1398166860,2149258099,1
1398166860,3487660,1
1398166860,49210981,1
1398166860,1733095,1
1398166860,1406238551,1
1398166860,3407971,1
1398166860,2174117,1
1398166860,2057395816,1
1398166860,2218767,1
1398166860,50337540,1
1398166860,40947299,1
1398166860,39989046,1
1398166860,2246537530,1
1398166860,1389979241,1
1398166860,1484140769,1
1398166860,48044989,1
1398166860,144477821,1
1398166860,2151176,1
1398166860,3245808,1
1398166860,9270711,1
1398166860,152726016,1
1398166860,9727975,1
3127200,2266035264,1
3127200,2250656188,1
3127200,2254410129,1
3127200,2283529379,1
3127200,2254774234,1
3127200,2254416109,1
3127200,2088414700,1
3127200,144427418,2
3127200,144774811,2
3127200,1398677498,1
3127200,2074906083,2
3127200,41159087,2
3127200,4740579,1
3127200,49172779,1
3127200,2137318364,1
3127200,3181249,2
3127200,2057156,1
3127200,2248171763,1
3127200,28962465,1
3127200,3157735,1
3127200,2088562340,1
3127200,2600562,1
3127200,39823207,1
3127200,144769089,1
3127200,32878427,1
3127200,1801986969,1
3127200,1475350075,1
3127200,1644993279,1
3127200,2070712261,1
3127200,1933547741,1
3127200,1698970589,1
3127200,48189329,1
3127200,117581983,1
3127200,2004698239,1
3127200,24069576,1
3127200,2060872061,1
3127200,1939476,1
3127200,1780609573,1
3127200,2149258099,1
3127200,3487660,1
3127200,49210981,1
3127200,1733095,1
3127200,1406238551,1
3127200,3407971,1
3127200,2174117,1
3127200,2057395816,1
3127200,2218767,1
3127200,50337540,1
3127200,40947299,1
3127200,39989046,1
3127200,2246537530,1
3127200,1389979241,1
3127200,1484140769,1
3127200,48044989,1
3127200,144477821,1
3127200,2151176,1
3127200,3245808,1
3127200,9270711,1
3127200,152726016,1
3127200,9727975,1
1855079,1820925678,2
1855079,4470778,2
1855079,65887965,2
1855079,6700531,1
1855079,2106804473,1
1855079,4483458,1
1855079,2170562388,1
1855079,1978718184,1
1855079,10336905,1
1855079,5233292,1
1820925678,4470778,2
1820925678,65887965,2
1820925678,6700531,1
1820925678,2106804473,1
1820925678,4483458,1
1820925678,2170562388,1
1820925678,1825244376,1
1820925678,32356948,1
1820925678,2018429,1
1820925678,2270498412,1
1820925678,1978718184,1
1820925678,10336905,1
1820925678,5233292,1
4470778,65887965,4
4470778,6700531,1
4470778,2106804473,2
4470778,4483458,2
4470778,2170562388,1
4470778,1978718184,1
4470778,10336905,1
4470778,5233292,2
4470778,5442553,1
4470778,5074847,1
4470778,3492824,1
4470778,4085698,1
65887965,6700531,1
65887965,2106804473,2
65887965,4483458,2
65887965,2170562388,1
65887965,1978718184,1
65887965,10336905,1
65887965,5233292,2
65887965,5442553,1
65887965,5074847,1
65887965,3492824,1
65887965,4085698,1
6700531,2106804473,1
6700531,4483458,1
6700531,2170562388,1
2106804473,4483458,2
2106804473,2170562388,1
2106804473,2297459933,2
2106804473,2325095780,2
2106804473,2356247904,2
2106804473,2312037469,1
2106804473,2224312445,1
2106804473,151138534,1
2106804473,38329699,1
2106804473,5172355,1
2106804473,6416703,1
2106804473,2382216204,1
2106804473,2268852879,1
2106804473,2268850174,1
2106804473,2306748319,1
2106804473,2303210102,1
2106804473,2253563968,1
2106804473,2253422050,1
2106804473,2296706988,1
2106804473,2268852455,1
2106804473,5442553,1
2106804473,5233292,1
2106804473,2305717710,1
2106804473,2396556,1
2106804473,2350724340,1
2106804473,146481340,1
2106804473,8739928,1
4483458,2170562388,1
4483458,5442553,1
4483458,5233292,1
6556071,151202242,1
6556071,145201524,1
6556071,102518246,1
6556071,143770610,2
6556071,143792705,2
6556071,2178909676,1
6556071,8025077,1
6556071,2649883,1
151202242,145201524,1
151202242,102518246,1
151202242,143770610,1
151202242,143792705,1
145201524,102518246,1
145201524,143770610,1
145201524,143792705,1
102518246,143770610,1
102518246,143792705,1
143770610,143792705,2
143770610,2178909676,1
143770610,8025077,1
143770610,2649883,1
143792705,2178909676,2
143792705,8025077,1
143792705,2649883,1
143792705,2152874676,1
2028932456,2261713148,1
2028932456,1401477680,1
2028932456,2261712239,1
2028932456,2205124053,1
2261713148,1401477680,1
2261713148,2261712239,1
2261713148,2205124053,1
1401477680,2261712239,1
1401477680,2205124053,2
1401477680,19131047,2
1401477680,1601556333,2
1401477680,1601556027,2
1401477680,1508245800,2
1401477680,1572555537,2
1401477680,2004263832,2
1401477680,4084332,1
1401477680,46909335,1
1401477680,152597251,1
1401477680,3774409,1
1401477680,5268927,1
1401477680,2175682710,1
1401477680,2175681825,1
1401477680,2088571449,1
2261712239,2205124053,1
2205124053,2305591080,1
2205124053,2258950765,1
2205124053,2302419016,1
2205124053,2297675446,1
2205124053,2304403261,1
2205124053,2314917988,1
2205124053,150205613,1
2205124053,50026221,1
2205124053,20790453,1
2205124053,3543156,1
2205124053,2075774600,1
2205124053,2297674373,1
2205124053,2260654728,1
2205124053,1999991,1
2205124053,3146692,1
2205124053,2098385872,1
2205124053,2064800493,1
2205124053,2305591943,1
2205124053,1573849061,1
2205124053,2387344988,1
2205124053,2057346365,1
2205124053,2387287481,1
2205124053,2378915077,1
2205124053,1601556333,1
2205124053,2364406103,1
2205124053,2323966448,1
2205124053,2117558607,1
2205124053,4814897,1
2205124053,2297674763,1
2205124053,2304334087,1
2205124053,2323920295,1
2205124053,1573842766,1
2205124053,3837007,1
2205124053,2297674879,1
2205124053,1573842711,1
2205124053,1572255392,1
2205124053,2387337559,1
2205124053,2305591034,1
2205124053,50493923,1
2205124053,2220893514,1
2205124053,1573842779,1
2205124053,2139357,1
2205124053,2387341288,1
2205124053,1476333135,1
2205124053,1634621620,1
2205124053,2305591238,1
2205124053,2304403259,1
2205124053,2268195547,1
2205124053,1635616323,1
2205124053,2282799510,1
2205124053,5395347,1
2205124053,2323922726,1
2205124053,2110210271,1
2205124053,4393898,1
2205124053,6455185,1
2205124053,2196128708,1
2205124053,1758340,1
2205124053,2297867032,1
2205124053,2387345415,1
2205124053,2297674447,1
2205124053,1508245800,1
2205124053,1657013303,1
2205124053,2017632,1
2205124053,2267868,1
2205124053,2314918509,1
2205124053,1573858330,1
2205124053,2059671965,1
2205124053,3307045,1
2205124053,4084332,1
2205124053,46909335,1
2205124053,152597251,1
2205124053,3774409,1
2205124053,5268927,1
2205124053,2175682710,1
2205124053,2175681825,1
2205124053,2088571449,1
2164807729,103111778,1
2164807729,2178998239,1
2164807729,10803304,1
2164807729,49620849,1
103111778,2178998239,1
103111778,10803304,1
103111778,49620849,1
2178998239,10803304,1
2178998239,49620849,1
10803304,49620849,1
8424052,2383266994,1
8424052,2358152863,1
30654905,2067110743,2
30654905,39653767,1
30654905,50180962,2
30654905,3076880,2
30654905,2094008101,2
30654905,2068155647,2
30654905,2072239,2
30654905,1404466016,2
30654905,1692399,2
30654905,1395556792,2
30654905,145454295,1
30654905,2282926,1
30654905,2281570067,1
30654905,2249596847,1
30654905,2370129523,1
30654905,1733095,1
30654905,46939347,1
30654905,2244253284,1
30654905,2697810,1
30654905,2058689036,1
30654905,2054430051,1
30654905,2344921,1
30654905,2013492,1
30654905,145972421,1
30654905,2251184833,1
30654905,2362299824,1
2067110743,39653767,1
2067110743,50180962,2
2067110743,3076880,2
2067110743,2094008101,2
2067110743,2068155647,2
2067110743,2072239,2
2067110743,1404466016,1
2067110743,1692399,1
2067110743,1395556792,1
2067110743,145454295,1
2067110743,2249596847,1
2067110743,2370129523,1
2067110743,1733095,1
2067110743,46939347,1
2067110743,2244253284,1
2067110743,2697810,1
2067110743,2058689036,1
2067110743,2054430051,1
2067110743,2344921,1
2067110743,2013492,1
2067110743,145972421,1
2067110743,2251184833,1
2067110743,2362299824,1
39653767,50180962,1
39653767,3076880,1
39653767,2094008101,1
39653767,2068155647,1
39653767,2072239,1
39653767,1404466016,1
39653767,1692399,1
39653767,1395556792,1
39653767,145454295,2
39653767,2013492,1
39653767,145750031,1
39653767,2438940,1
39653767,31952426,1
39653767,50078972,1
39653767,40309877,1
39653767,2641985,1
39653767,50291409,1
39653767,3292782,1
39653767,143870671,1
39653767,31869560,1
50180962,3076880,2
50180962,2094008101,2
50180962,2068155647,2
50180962,2072239,2
50180962,1404466016,1
50180962,1692399,1
50180962,1395556792,1
50180962,145454295,1
50180962,2249596847,1
50180962,2370129523,1
50180962,1733095,1
50180962,46939347,1
50180962,2244253284,1
50180962,2697810,1
50180962,2058689036,1
50180962,2054430051,1
50180962,2344921,1
50180962,2013492,1
50180962,145972421,1
50180962,2251184833,1
50180962,2362299824,1
3076880,2094008101,2
3076880,2068155647,2
3076880,2072239,2
3076880,1404466016,1
3076880,1692399,1
3076880,1395556792,1
3076880,145454295,1
3076880,2249596847,1
3076880,2370129523,1
3076880,1733095,1
3076880,46939347,1
3076880,2244253284,1
3076880,2697810,1
3076880,2058689036,1
3076880,2054430051,1
3076880,2344921,1
3076880,2013492,1
3076880,145972421,1
3076880,2251184833,1
3076880,2362299824,1
2094008101,2068155647,2
2094008101,2072239,2
2094008101,1404466016,1
2094008101,1692399,1
2094008101,1395556792,1
2094008101,145454295,1
2094008101,2249596847,1
2094008101,2370129523,1
2094008101,1733095,1
2094008101,46939347,1
2094008101,2244253284,1
2094008101,2697810,1
2094008101,2058689036,1
2094008101,2054430051,1
2094008101,2344921,1
2094008101,2013492,1
2094008101,145972421,1
2094008101,2251184833,1
2094008101,2362299824,1
2068155647,2072239,2
2068155647,1404466016,1
2068155647,1692399,1
2068155647,1395556792,1
2068155647,145454295,1
2068155647,2249596847,1
2068155647,2370129523,1
2068155647,1733095,1
2068155647,46939347,1
2068155647,2244253284,1
2068155647,2697810,1
2068155647,2058689036,1
2068155647,2054430051,1
2068155647,2344921,1
2068155647,2013492,1
2068155647,145972421,1
2068155647,2251184833,1
2068155647,2362299824,1
2072239,1404466016,1
2072239,1692399,1
2072239,1395556792,1
2072239,145454295,1
2072239,2249596847,1
2072239,2370129523,1
2072239,1733095,1
2072239,46939347,1
2072239,2244253284,1
2072239,2697810,1
2072239,2058689036,1
2072239,2054430051,1
2072239,2344921,1
2072239,2013492,1
2072239,145972421,1
2072239,2251184833,1
2072239,2362299824,1
1404466016,1692399,2
1404466016,1395556792,2
1404466016,145454295,1
1404466016,2282926,1
1404466016,2281570067,1
1692399,1395556792,4
1692399,145454295,2
1692399,33588280,1
1692399,33676255,1
1692399,2303232111,1
1692399,27403514,1
1692399,4769041,1
1692399,39186917,1
1692399,3326829,1
1692399,50642464,1
1692399,143977428,1
1692399,30391315,1
1692399,2266824329,1
1692399,2097158928,1
1692399,2111827789,1
1692399,37925596,1
1692399,71341552,1
1692399,2463789,1
1692399,1973048,2
1692399,49981720,1
1692399,2103948,2
1692399,1398123214,1
1692399,2282926,2
1692399,50336435,1
1692399,7667087,1
1692399,107637345,1
1692399,1865435,1
1692399,1813998,1
1692399,73287920,1
1692399,2248643,2
1692399,144677419,1
1692399,1922502,1
1692399,6776915,1
1692399,2281570067,1
1692399,2176539,1
1692399,2591098,1
1692399,40439619,1
1692399,46308299,1
1692399,144224944,1
1692399,1782015,1
1692399,51042733,1
1692399,3588588,1
1692399,3292782,1
1692399,1878109,1
1395556792,145454295,2
1395556792,1973048,2
1395556792,49981720,1
1395556792,2103948,2
1395556792,1398123214,1
1395556792,2282926,2
1395556792,50336435,1
1395556792,7667087,1
1395556792,107637345,1
1395556792,1865435,1
1395556792,1813998,1
1395556792,73287920,1
1395556792,2248643,2
1395556792,144677419,1
1395556792,1922502,1
1395556792,6776915,1
1395556792,2281570067,1
1395556792,2176539,1
1395556792,2591098,1
1395556792,40439619,1
1395556792,46308299,1
1395556792,144224944,1
1395556792,1782015,1
1395556792,51042733,1
1395556792,3588588,1
1395556792,3292782,1
1395556792,1878109,1
145454295,2176539,2
145454295,119822830,1
145454295,2013492,2
145454295,1733095,1
145454295,3292782,3
145454295,145750031,1
145454295,2438940,1
145454295,31952426,1
145454295,50078972,1
145454295,40309877,1
145454295,2641985,1
145454295,50291409,1
145454295,143870671,1
145454295,31869560,1
145454295,2591098,1
145454295,2248643,1
145454295,40439619,1
145454295,46308299,1
145454295,1973048,1
145454295,144224944,1
145454295,1782015,1
145454295,51042733,1
145454295,3588588,1
145454295,1878109,1
145454295,2103948,1
2361718727,2175145894,1
2361718727,9756930,1
2175145894,9756930,1
2319454325,2307489662,1
2319454325,2320153681,1
2319454325,2221875698,1
2319454325,2319860005,1
2319454325,2319463080,1
2319454325,2319448855,1
2319454325,2307925156,1
2307489662,2320153681,1
2307489662,2221875698,1
2307489662,2319860005,1
2307489662,2319463080,1
2307489662,2319448855,1
2307489662,2307925156,1
2320153681,2221875698,1
2320153681,2319860005,1
2320153681,2319463080,1
2320153681,2319448855,1
2320153681,2307925156,1
2221875698,2319860005,1
2221875698,2319463080,1
2221875698,2319448855,1
2221875698,2307925156,1
2319860005,2319463080,1
2319860005,2319448855,1
2319860005,2307925156,1
2319463080,2319448855,1
2319463080,2307925156,1
2319448855,2307925156,1
78968838,3136023,1
117145583,46903616,1
117145583,5483115,1
46903616,5483115,1
2147265302,2211745973,3
2147265302,2211745187,3
2147265302,52007649,1
2147265302,40961045,2
2147265302,7508200,1
2147265302,150008573,1
2147265302,2211752112,1
2147265302,2147265300,1
2147265302,39818565,1
2147265302,2298881675,1
2147265302,2242871312,1
2147265302,2261746045,1
2147265302,2261748334,1
2147265302,2268495239,1
2147265302,2254043701,1
2211745973,2211745187,3
2211745973,52007649,1
2211745973,40961045,2
2211745973,7508200,1
2211745973,150008573,1
2211745973,2211752112,1
2211745973,2147265300,1
2211745973,39818565,1
2211745973,2298881675,1
2211745973,2242871312,1
2211745973,2261746045,1
2211745973,2261748334,1
2211745973,2268495239,1
2211745973,2254043701,1
2211745187,52007649,1
2211745187,40961045,2
2211745187,7508200,1
2211745187,150008573,1
2211745187,2211752112,1
2211745187,2147265300,1
2211745187,39818565,1
2211745187,2298881675,1
2211745187,2242871312,1
2211745187,2261746045,1
2211745187,2261748334,1
2211745187,2268495239,1
2211745187,2254043701,1
52007649,40961045,1
52007649,7508200,1
52007649,1744234,1
52007649,66351617,1
52007649,2106531124,1
52007649,144440586,1
52007649,145218384,1
52007649,145690938,1
52007649,1759500,1
52007649,2152503691,1
52007649,46833023,1
52007649,1794613,1
52007649,120330242,1
52007649,145464567,1
52007649,2221335,1
52007649,2445348,1
52007649,1678941437,1
52007649,1441381238,1
52007649,2186558407,1
52007649,1405614975,1
52007649,2061066221,1
52007649,2211999698,1
52007649,2304562440,1
52007649,48091993,1
52007649,48812691,1
52007649,37312296,1
40961045,7508200,1
40961045,91068968,1
40961045,2059868486,1
40961045,1678941437,1
40961045,2261746984,1
40961045,123784470,1
40961045,2261746859,1
40961045,2332564425,1
40961045,2261746045,2
40961045,2261748334,3
40961045,1405614975,1
40961045,2434227331,1
40961045,2434227787,1
40961045,2317934397,1
40961045,2257016885,1
40961045,2125318974,1
40961045,3282030,1
40961045,2346639616,1
40961045,2306928245,1
40961045,2140350688,2
40961045,35307885,1
40961045,2306928243,1
40961045,4495186,1
40961045,2296996802,1
40961045,144364945,1
40961045,2311971562,1
40961045,2298881675,1
40961045,2242871312,1
40961045,2268495239,1
40961045,2254043701,1
7508200,3543156,1
7508200,71987748,1
7508200,4670507,1
7508200,3543448,1
7508200,1934446,1
7508200,2149153607,1
7508200,48263036,1
90911011,1404455117,2
90911011,3993046,2
90911011,38670584,1
1404455117,3993046,2
1404455117,38670584,1
3993046,38670584,1
2118274591,1491235934,1
2118274591,2117896467,1
2118274591,2154604753,1
1491235934,2117896467,1
1491235934,2154604753,1
2117896467,2154604753,1
145463318,48550621,3
145463318,4450306,3
145463318,144587663,3
145463318,40655229,2
145463318,50331801,2
145463318,5274946,3
145463318,145475273,2
145463318,2256021983,1
145463318,2704485,1
145463318,2257016647,1
145463318,31772450,1
2197208537,48667560,1
2197208537,5109274,1
2197208537,2197209015,1
48667560,5109274,1
48667560,2197209015,1
5109274,2197209015,1
40897388,3119511,1
6784634,66005901,1
6784634,66582338,1
6784634,3837007,2
6784634,66272389,1
6784634,20790453,2
6784634,2070268183,1
6784634,4127775,2
6784634,2110210271,1
6784634,4393898,2
6784634,67028083,1
6784634,145786043,1
6784634,50026221,1
6784634,2139357,1
6784634,1758340,1
6784634,6546167,1
6784634,38922148,1
6784634,2066787005,1
6784634,34228515,1
6784634,2229138599,1
66005901,66582338,1
66005901,3837007,1
66005901,66272389,1
66005901,20790453,1
66005901,2070268183,1
66005901,4127775,1
66005901,2110210271,1
66005901,4393898,1
66005901,67028083,1
66582338,3837007,3
66582338,66272389,3
66582338,20790453,3
66582338,2070268183,1
66582338,4127775,3
66582338,2110210271,3
66582338,4393898,3
66582338,67028083,3
66582338,2229169163,1
66582338,2057346365,2
66582338,7945105,2
66582338,50026221,2
66582338,1758340,2
66582338,145786043,2
66582338,2055099428,2
66582338,145957812,2
66582338,1560331556,2
66582338,49619199,2
66582338,1619566035,2
66582338,118256448,2
66582338,21606542,2
66582338,5823941,2
66582338,2139357,2
66582338,3543156,1
66582338,39314685,2
66582338,1573858330,2
66582338,1572150666,2
66582338,1637418479,2
66582338,1573671322,2
66582338,48735367,2
66582338,1573849061,2
66582338,150205613,2
66582338,1573849029,2
66582338,31923327,2
66582338,1573847564,2
66582338,49667637,2
66582338,1509126186,2
66582338,1572555537,2
66582338,115130536,2
66582338,1572286213,2
66582338,2109658355,2
66582338,88807347,2
66582338,1573842766,2
66582338,1573842711,2
66582338,1572255392,2
66582338,1571627595,2
66582338,5115388,2
66582338,50493923,2
66582338,1573842677,2
66582338,1573842779,2
66582338,117379934,2
66582338,1636705655,2
66582338,1571166770,2
66582338,1634621620,2
66582338,1573845885,2
66582338,1571650830,2
66582338,1573037415,2
66582338,2091853873,2
66582338,143980958,2
66582338,1635616317,2
66582338,1635616323,2
66582338,2110165443,2
66582338,2116828157,2
66582338,4763974,2
66582338,1571640926,2
66582338,1573386633,2
66582338,7703519,2
66582338,1573846083,2
66582338,1573846069,2
66582338,26641539,2
66582338,1508245800,2
66582338,153883035,2
66582338,2017632,2
66582338,144088358,3
66582338,2111419911,1
66582338,5179773,2
66582338,1573845851,1
3837007,66272389,4
3837007,20790453,7
3837007,2070268183,1
3837007,4127775,5
3837007,2110210271,5
3837007,4393898,7
3837007,67028083,5
3837007,2229169163,1
3837007,2057346365,5
3837007,7945105,3
3837007,50026221,6
3837007,1758340,6
3837007,145786043,4
3837007,2055099428,2
3837007,145957812,2
3837007,1560331556,2
3837007,49619199,3
3837007,1619566035,2
3837007,118256448,2
3837007,21606542,2
3837007,5823941,2
3837007,2139357,5
3837007,3543156,4
3837007,39314685,2
3837007,1573858330,5
3837007,1572150666,2
3837007,1637418479,3
3837007,1573671322,2
3837007,48735367,2
3837007,1573849061,5
3837007,150205613,5
3837007,1573849029,3
3837007,31923327,2
3837007,1573847564,3
3837007,49667637,2
3837007,1509126186,2
3837007,1572555537,3
3837007,115130536,3
3837007,1572286213,2
3837007,2109658355,2
3837007,88807347,2
3837007,1573842766,5
3837007,1573842711,5
3837007,1572255392,5
3837007,1571627595,3
3837007,5115388,2
3837007,50493923,5
3837007,1573842677,2
3837007,1573842779,5
3837007,117379934,2
3837007,1636705655,2
3837007,1571166770,3
3837007,1634621620,5
3837007,1573845885,2
3837007,1571650830,3
3837007,1573037415,2
3837007,2091853873,3
3837007,143980958,3
3837007,1635616317,3
3837007,1635616323,5
3837007,2110165443,2
3837007,2116828157,3
3837007,4763974,2
3837007,1571640926,3
3837007,1573386633,2
3837007,7703519,2
3837007,1573846083,2
3837007,1573846069,2
3837007,26641539,3
3837007,1508245800,5
3837007,153883035,2
3837007,2017632,3
3837007,144088358,3
3837007,2111419911,1
3837007,5179773,3
3837007,1573845851,1
3837007,6546167,1
3837007,38922148,1
3837007,2066787005,1
3837007,34228515,1
3837007,2229138599,1
3837007,2305591080,1
3837007,2258950765,1
3837007,2302419016,2
3837007,2297675446,2
3837007,2304403261,2
3837007,2314917988,1
3837007,2075774600,1
3837007,2297674373,2
3837007,2260654728,2
3837007,1999991,2
3837007,3146692,2
3837007,2098385872,1
3837007,2064800493,1
3837007,2305591943,1
3837007,2387344988,1
3837007,2387287481,1
3837007,2378915077,1
3837007,1601556333,1
3837007,2364406103,1
3837007,2323966448,1
3837007,2117558607,2
3837007,4814897,2
3837007,2297674763,2
3837007,2304334087,2
3837007,2323920295,1
3837007,2297674879,2
3837007,2387337559,1
