paper_id,author_id,author_name,position,n_authors
d9fd508512c3315cd96a01230bb42a330c61b6d4,2307736,R. Schalek,6,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,1410187169,Peter H. Li,7,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,3212404,Shuohong Wang,8,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,1406775898,Jeremy B. Maitin-Shepard,9,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,7603626,N. Karlupia,10,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,7997808,Sven Dorkenwald,11,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,12467307,Evelina Sjostedt,12,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,118256448,Laramie Leavitt,13,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2109465690,Dongil Lee,14,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2165577488,Luke Bailey,15,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2106526694,A. Fitzmaurice,16,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2106527128,Rohin Kar,17,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2106527063,Benjamin Field,18,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2109295386,Hank Wu,19,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2106526680,J. Wagner-Carena,20,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2106527329,David Aley,21,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,2005944977,J. Lau,22,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,151389936,Zudi Lin,23,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,1766333,D. Wei,24,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,143758236,H. Pfister,25,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,50357516,A. Peleg,26,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,35086944,Viren Jain,27,29
d9fd508512c3315cd96a01230bb42a330c61b6d4,27103730,J. Lichtman,28,29
9649d3b0f235b9c052a895882e39a775d0b2e1de,147216543,Keinosuke Ito,0,3
9649d3b0f235b9c052a895882e39a775d0b2e1de,34745646,K. Isobe,1,3
9649d3b0f235b9c052a895882e39a775d0b2e1de,4796385,Fumitaka Osakada,2,3
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,5379596,R. Piper,0,8
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,3575360,C. Tangwiriyasakul,1,8
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,2180624,E. Shamshiri,2,8
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,145271565,M. Centeno,3,8
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,1644777718,Xiaosong He,4,8
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,32692498,M. Richardson,5,8
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,1805494,M. Tisdall,6,8
ced0bc8d3c71c2bf8cffbe4f52403a11ee842353,83650098,D. Carmichael,7,8
f8bb886ae54fe4b26d2b766a1f017c815e334971,91459622,L. Elabbady,0,6
f8bb886ae54fe4b26d2b766a1f017c815e334971,2287816496,Grant M. Chou,1,6
f8bb886ae54fe4b26d2b766a1f017c815e334971,4317513,Anne Sustar,2,6
f8bb886ae54fe4b26d2b766a1f017c815e334971,2218902320,Andrew P. Cook,3,6
f8bb886ae54fe4b26d2b766a1f017c815e334971,6598643,F. Collman,4,6
f8bb886ae54fe4b26d2b766a1f017c815e334971,35795877,John C. Tuthill,5,6
98b573bc26eabcb48abde8d46f01c45c06cc2d6a,2214638471,Eleni Samara,0,2
98b573bc26eabcb48abde8d46f01c45c06cc2d6a,2238646198,Alexander Borst,1,2
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,1441774169,Matthias P. Christenson,0,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,89613000,Á. S. Díez,1,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,2056705345,Sarah L. Heath,2,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,1441776516,Maia Saavedra-Weisenhaus,3,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,150890078,Atsuko Adachi,4,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,4469690,Aljoscha Nern,5,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,2404178285,L. F. Abbott,6,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,48727556,Rudy Behnia,7,9
8d2a26f3140ff253c432f9dd83806eabdf71a5a2,2060716597,A. Sanz,8,9
40872e47af35a97cc1982093bc1b67e8239c73b0,3264522,Y. Meirovitch,0,15
40872e47af35a97cc1982093bc1b67e8239c73b0,2114071971,Kai Kang,1,15
40872e47af35a97cc1982093bc1b67e8239c73b0,3351501,R. W. Draft,2,15
40872e47af35a97cc1982093bc1b67e8239c73b0,2127759995,Elisa C. Pavarino,3,15
40872e47af35a97cc1982093bc1b67e8239c73b0,2127764023,Maria Fernanda Henao Echeverri,4,15
40872e47af35a97cc1982093bc1b67e8239c73b0,2143953022,Fuming Yang,5,15
40872e47af35a97cc1982093bc1b67e8239c73b0,34937614,Stephen G. Turney,6,15
40872e47af35a97cc1982093bc1b67e8239c73b0,35725792,D. Berger,7,15
40872e47af35a97cc1982093bc1b67e8239c73b0,50357516,A. Peleg,8,15
40872e47af35a97cc1982093bc1b67e8239c73b0,1404454660,M. Montero-Crespo,9,15
40872e47af35a97cc1982093bc1b67e8239c73b0,2307736,R. Schalek,10,15
40872e47af35a97cc1982093bc1b67e8239c73b0,47790265,Ju Lu,11,15
40872e47af35a97cc1982093bc1b67e8239c73b0,5145221,J. Livet,12,15
40872e47af35a97cc1982093bc1b67e8239c73b0,144338628,J. Tapia,13,15
40872e47af35a97cc1982093bc1b67e8239c73b0,1698121,J. Lichtman,14,15
4eb5be84d7872ddda9c26544ff154db0bfdfab95,2489794,R. Marc,0,6
4eb5be84d7872ddda9c26544ff154db0bfdfab95,4738436,C. Sigulinsky,1,6
4eb5be84d7872ddda9c26544ff154db0bfdfab95,49545402,Rebecca L. Pfeiffer,2,6
4eb5be84d7872ddda9c26544ff154db0bfdfab95,46616294,Daniel P. Emrich,3,6
4eb5be84d7872ddda9c26544ff154db0bfdfab95,2110869385,James R. Anderson,4,6
4eb5be84d7872ddda9c26544ff154db0bfdfab95,1961027,Bryan William Jones,5,6
286268b91f5258b73ab59ab3b3bd99a32bf177b7,5348618,M. K. Knothe Tate,0,4
286268b91f5258b73ab59ab3b3bd99a32bf177b7,1716023,A. Srikantha,1,4
286268b91f5258b73ab59ab3b3bd99a32bf177b7,2340109,C. Wojek,2,4
286268b91f5258b73ab59ab3b3bd99a32bf177b7,46643976,D. Zeidler,3,4
b737ee68bb1ea26284bc9d717a3f3c9e864c9191,145702661,Ying-Qiu Zheng,0,6
b737ee68bb1ea26284bc9d717a3f3c9e864c9191,1780609573,S. Farahibozorg,1,6
b737ee68bb1ea26284bc9d717a3f3c9e864c9191,50543346,Weikang Gong,2,6
b737ee68bb1ea26284bc9d717a3f3c9e864c9191,1484799691,Hossein Rafipoor,3,6
b737ee68bb1ea26284bc9d717a3f3c9e864c9191,1710263,S. Jbabdi,4,6
b737ee68bb1ea26284bc9d717a3f3c9e864c9191,2162210436,Stephen M. Smith,5,6
88c1f1fd7d166123cecf22d87b3b85a6caa4a4e5,2379758218,Sheksha Dudekula,0,2
88c1f1fd7d166123cecf22d87b3b85a6caa4a4e5,2352048678,Aradhana Singh,1,2
cfd9c201b886748594a31b9523ac659fe3d5790c,38882065,Dana T. Byrd,0,2
cfd9c201b886748594a31b9523ac659fe3d5790c,4686089,Yishi Jin,1,2
73e80b8b10840cac743fd5245cad1066e7289a57,32744794,Huayu Ding,0,5
73e80b8b10840cac743fd5245cad1066e7289a57,2115488282,Robert G. Smith,1,5
73e80b8b10840cac743fd5245cad1066e7289a57,1401838502,Alon Poleg-Polsky,2,5
73e80b8b10840cac743fd5245cad1066e7289a57,4223462,J. Diamond,3,5
73e80b8b10840cac743fd5245cad1066e7289a57,1997979,K. Briggman,4,5
de62634009bc36c3c95e83d4b35d4df35962dbdb,5375181,Seth R. Taylor,0,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,6452167,G. Santpere,1,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,1893902892,Molly B. Reilly,2,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,3917593,Lori Glenwinkel,3,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,91814588,Abigail J. Poff,4,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,4611610,Rebecca D. McWhirter,5,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,2115784194,Chuan Xu,6,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,40031741,Alexis Weinreb,7,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,1490679197,Manasa Basavaraju,8,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,47590306,Steven J. Cook,9,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,40220535,Alec Barrett,10,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,2060256975,Alexander Abrams,11,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,46363945,Berta Vidal,12,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,123777439,Cyril C Cros,13,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,1389541085,Ibnul Rafi,14,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,4976650,N. Šestan,15,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,6854245,Marc Hammarlund,16,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,2781726,O. Hobert,17,19
de62634009bc36c3c95e83d4b35d4df35962dbdb,145693873,David M. Miller,18,19
ec714babd7d153e42f4c106a0d44435c831ef3bf,2339488453,Chen-Chieh Liao,0,4
ec714babd7d153e42f4c106a0d44435c831ef3bf,2204672727,Ning Chang,1,4
ec714babd7d153e42f4c106a0d44435c831ef3bf,2144406714,Yi-Shiuan Liu,2,4
ec714babd7d153e42f4c106a0d44435c831ef3bf,2313762247,Chung-Chuan Lo,3,4
88a88d46ef9c3bf018efee5291bc6f4659f03597,2947075,O. Tymofiyeva,0,4
88a88d46ef9c3bf018efee5291bc6f4659f03597,2243748786,C. Hess,1,4
88a88d46ef9c3bf018efee5291bc6f4659f03597,2239812608,Duan Xu,2,4
88a88d46ef9c3bf018efee5291bc6f4659f03597,144974792,A. Barkovich,3,4
eb57835feaebede894f18e19a50755ac6a0e0aaf,2329950,C. Jones,0,5
eb57835feaebede894f18e19a50755ac6a0e0aaf,2115431213,Ting Liu,1,5
eb57835feaebede894f18e19a50755ac6a0e0aaf,1402800359,Nathaniel Wood Cohan,2,5
eb57835feaebede894f18e19a50755ac6a0e0aaf,1704492,Mark Ellisman,3,5
eb57835feaebede894f18e19a50755ac6a0e0aaf,3198175,T. Tasdizen,4,5
bc83a0529ac820e424e150d650754a17ca0f8f67,52207641,Peter C. Van Dyken,0,4
bc83a0529ac820e424e150d650754a17ca0f8f67,145804158,M. Mackinley,1,4
bc83a0529ac820e424e150d650754a17ca0f8f67,2134893113,Ali R. Khan,2,4
bc83a0529ac820e424e150d650754a17ca0f8f67,2267894864,LENA PALANIYAPPAN,3,4
33dd44fd32549d8a80024d5dce9307efc428cdff,2234691560,Timothy J. Lee,0,7
33dd44fd32549d8a80024d5dce9307efc428cdff,51058376,Mighten C. Yip,1,7
33dd44fd32549d8a80024d5dce9307efc428cdff,2109173795,Aditi Kumar,2,7
33dd44fd32549d8a80024d5dce9307efc428cdff,51134105,Colby F. Lewallen,3,7
33dd44fd32549d8a80024d5dce9307efc428cdff,3988776,D. Bumbarger,4,7
33dd44fd32549d8a80024d5dce9307efc428cdff,46567235,R. Reid,5,7
33dd44fd32549d8a80024d5dce9307efc428cdff,37779987,C. Forest,6,7
748e97c820ecbeb76188bcc46abc24bc78f4898a,2117950218,Quanxin Wang,0,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2141323594,Yun Wang,1,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2052322328,Hsien-Chi Kuo,2,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,1617900570,Peng Xie,3,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,25488920,Xiuli Kuang,4,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,40639647,Karla E. Hirokawa,5,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,3451607,M. Naeemi,6,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,47189000,Shenqin Yao,7,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,50975727,M. Mallory,8,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,40462586,Benjamin Ouellette,9,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,5409913,Phil Lesnar,10,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,47002614,Yaoyao Li,11,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2054892762,Min Ye,12,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2145763777,Chao Chen,13,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2156281843,Wei Xiong,14,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,9627591,L. Ahmadinia,15,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2268496475,Laila El-Hifnawi,16,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2249220577,Ali Cetin,17,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,39021791,S. Sorensen,18,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,48994714,Julie A. Harris,19,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2194809,Hongkui Zeng,20,22
748e97c820ecbeb76188bcc46abc24bc78f4898a,2082451712,Christof Koch,21,22
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,2271284288,Lorenzo Cipriano,0,8
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,50874952,M. Liparoti,1,8
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,1820925678,Emahnuel Troisi Lopez,2,8
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,1388549458,Laura Sarno,3,8
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,2239238698,Fabio Lucidi,4,8
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,4540646,P. Sorrentino,5,8
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,50622558,G. Sorrentino,6,8
1e6bfc7e54b6c8ce6c8ea72a970fe8312c4bbc39,2270498412,P. Sorrentino,7,8
8659f61295508f677a8750ef9378eec9364c7e63,5952248,Xu-Fei Du,0,37
8659f61295508f677a8750ef9378eec9364c7e63,2366012414,Zhi-Feng Yue,1,37
8659f61295508f677a8750ef9378eec9364c7e63,2366060410,Ming-Quan Chen,2,37
8659f61295508f677a8750ef9378eec9364c7e63,2366426337,Wan-Lan Li,3,37
8659f61295508f677a8750ef9378eec9364c7e63,2263678535,Tian-Lun Chen,4,37
8659f61295508f677a8750ef9378eec9364c7e63,2366436545,Han-Yang Hu,5,37
8659f61295508f677a8750ef9378eec9364c7e63,2292248761,Hong Wan,6,37
8659f61295508f677a8750ef9378eec9364c7e63,145786043,Ting Zhao,7,37
8659f61295508f677a8750ef9378eec9364c7e63,2309912376,Yong-Wei Zhong,8,37
8659f61295508f677a8750ef9378eec9364c7e63,2309717556,Xin-Yu Ning,9,37
8659f61295508f677a8750ef9378eec9364c7e63,2309752160,Xiu-Dan Zheng,10,37
8659f61295508f677a8750ef9378eec9364c7e63,2395517907,H. Ren,11,37
8659f61295508f677a8750ef9378eec9364c7e63,2323009662,Ruiqi Wang,12,37
8659f61295508f677a8750ef9378eec9364c7e63,2359793417,R. Zhao,13,37
8659f61295508f677a8750ef9378eec9364c7e63,2358783923,Xiao-Lan Peng,14,37
8659f61295508f677a8750ef9378eec9364c7e63,2366583165,Zhi-Ming Jia,15,37
8659f61295508f677a8750ef9378eec9364c7e63,2307733892,Li-jun Chen,16,37
8659f61295508f677a8750ef9378eec9364c7e63,2263908974,Chen Jin,17,37
8659f61295508f677a8750ef9378eec9364c7e63,2213349595,Jia-wen Huang,18,37
8659f61295508f677a8750ef9378eec9364c7e63,2269100195,Wei Deng,19,37
8659f61295508f677a8750ef9378eec9364c7e63,2072789356,Liu Qian,20,37
8659f61295508f677a8750ef9378eec9364c7e63,2362370057,Li Wang,21,37
8659f61295508f677a8750ef9378eec9364c7e63,2383812978,Meijun Zheng,22,37
8659f61295508f677a8750ef9378eec9364c7e63,2345415773,Wei Zhang,23,37
8659f61295508f677a8750ef9378eec9364c7e63,2370945215,Xiaowen Shen,24,37
8659f61295508f677a8750ef9378eec9364c7e63,2387362341,Xiu-Lian Shen,25,37
8659f61295508f677a8750ef9378eec9364c7e63,2149507776,Xiaoying Qiu,26,37
8659f61295508f677a8750ef9378eec9364c7e63,2530818,Qimeng Zhao,27,37
8659f61295508f677a8750ef9378eec9364c7e63,2366049439,Dan-Yang Li,28,37
8659f61295508f677a8750ef9378eec9364c7e63,2389726070,Si Wang,29,37
8659f61295508f677a8750ef9378eec9364c7e63,2367547917,Yu-Chen Gong,30,37
8659f61295508f677a8750ef9378eec9364c7e63,2152890814,Yan Li,31,37
8659f61295508f677a8750ef9378eec9364c7e63,2289214428,Yu Mu,32,37
8659f61295508f677a8750ef9378eec9364c7e63,2289309458,Peng Ji,33,37
8659f61295508f677a8750ef9378eec9364c7e63,2366006034,Jie He,34,37
8659f61295508f677a8750ef9378eec9364c7e63,2387398032,Yu-Fan Wang,35,37
8659f61295508f677a8750ef9378eec9364c7e63,2263777737,Jiu-lin Du,36,37
a0b03a2f8f0542fa0fca7d502973742ae0ffa106,21092567,Amritha Harikumar,0,5
a0b03a2f8f0542fa0fca7d502973742ae0ffa106,2233726675,Maria Misiura,1,5
a0b03a2f8f0542fa0fca7d502973742ae0ffa106,2325993614,Daniel Amen,2,5
a0b03a2f8f0542fa0fca7d502973742ae0ffa106,2325993618,David B. Keator,3,5
a0b03a2f8f0542fa0fca7d502973742ae0ffa106,2133976600,Vince D. Calhoun,4,5
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,46235382,S. Ponticorvo,0,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,46214198,R. Manara,1,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,4042517,E. Cassandro,2,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,7333345,A. Canna,3,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,32737337,A. Scarpa,4,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,9773096,D. Troisi,5,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,4988102,C. Cassandro,6,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,5388018,S. Cuoco,7,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,79959893,A. Cappiello,8,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,144199810,M. T. Pellecchia,9,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,7205698,F. Salle,10,12
ac395ce660e388a6d85dcf4d60c6a6fc1e7980bb,35811124,F. Esposito,11,12
c3cd4a355784faad2262c763d50f723ef48255a4,1696027,R. Darshan,0,2
c3cd4a355784faad2262c763d50f723ef48255a4,18535698,A. Rivkind,1,2
52f903ed166ffc31395174820cfa756e48e3f1e7,2338493161,Ahmet Goktas,0,3
52f903ed166ffc31395174820cfa756e48e3f1e7,51302401,Alaa Bessadok,1,3
52f903ed166ffc31395174820cfa756e48e3f1e7,3243720,I. Rekik,2,3
37dd439bb6a06f77c5c87f74e575213b2fd000c3,46598914,I. Rabinowitch,0,2
37dd439bb6a06f77c5c87f74e575213b2fd000c3,3240865,W. Schafer,1,2
5a7cd811f9ad75390186d24c990d6328d4830163,1722932,E. Dennis,0,9
5a7cd811f9ad75390186d24c990d6328d4830163,1721831,N. Jahanshad,1,9
5a7cd811f9ad75390186d24c990d6328d4830163,1691333,K. Mcmahon,2,9
5a7cd811f9ad75390186d24c990d6328d4830163,1729631,G. Zubicaray,3,9
5a7cd811f9ad75390186d24c990d6328d4830163,2241270535,N. Martin,4,9
5a7cd811f9ad75390186d24c990d6328d4830163,1740293,I. Hickie,5,9
5a7cd811f9ad75390186d24c990d6328d4830163,1699926,A. Toga,6,9
5a7cd811f9ad75390186d24c990d6328d4830163,2235489201,M. Wright,7,9
5a7cd811f9ad75390186d24c990d6328d4830163,2412795623,P. Thompson,8,9
15e487431061b3c4bc17b5573f36f39e909e2e9e,2128701,R. Borisyuk,0,5
15e487431061b3c4bc17b5573f36f39e909e2e9e,48058214,A. K. Azad,1,5
15e487431061b3c4bc17b5573f36f39e909e2e9e,20633499,D. Conte,2,5
15e487431061b3c4bc17b5573f36f39e909e2e9e,145211981,A. Roberts,3,5
15e487431061b3c4bc17b5573f36f39e909e2e9e,3049854,S. Soffe,4,5
dd272e2b95eb54cec304c6cd41d628f18507cd92,2156698922,Yu Zhao,0,8
dd272e2b95eb54cec304c6cd41d628f18507cd92,2109974056,Yurui Gao,1,8
dd272e2b95eb54cec304c6cd41d628f18507cd92,145696030,Z. Zu,2,8
dd272e2b95eb54cec304c6cd41d628f18507cd92,47628806,Muwei Li,3,8
dd272e2b95eb54cec304c6cd41d628f18507cd92,143667969,K. Schilling,4,8
dd272e2b95eb54cec304c6cd41d628f18507cd92,3184950,A. Anderson,5,8
dd272e2b95eb54cec304c6cd41d628f18507cd92,37457254,Z. Ding,6,8
dd272e2b95eb54cec304c6cd41d628f18507cd92,2276602,J. Gore,7,8
6fc37d29c1ff048592b93eed28077d9af46976bd,7707388,Yanjiang Wang,0,5
6fc37d29c1ff048592b93eed28077d9af46976bd,2145450607,Xue Chen,1,5
6fc37d29c1ff048592b93eed28077d9af46976bd,1678435,Baodi Liu,2,5
6fc37d29c1ff048592b93eed28077d9af46976bd,1732108,Weifeng Liu,3,5
6fc37d29c1ff048592b93eed28077d9af46976bd,2355175,R. Shiffrin,4,5
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,2107954747,Silvia J. H. Park,0,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,2082983971,E. M. Lieberman,1,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,3716266,Jiang-Bin Ke,2,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,51205351,Nao Rho,3,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,1579678676,P. Ghorbani,4,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,24485532,Pouyan Rahmani,5,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,40769009,N. Jun,6,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,2110308273,Hae-Lim Lee,7,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,46575145,In-Jung Kim,8,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,1997979,K. Briggman,9,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,4461673,J. Demb,10,12
0c2fc38d27bb11f2fd40b610c5d84e48cb264917,143800142,J. Singer,11,12
663bc8170df31a36d1fe026f992c685d910fa97c,47506525,S. Larivière,0,74
663bc8170df31a36d1fe026f992c685d910fa97c,40343889,J. Royer,1,74
663bc8170df31a36d1fe026f992c685d910fa97c,1404680724,Raúl Rodríguez-Cruces,2,74
663bc8170df31a36d1fe026f992c685d910fa97c,4220663,C. Paquola,3,74
663bc8170df31a36d1fe026f992c685d910fa97c,3045588,M. Caligiuri,4,74
663bc8170df31a36d1fe026f992c685d910fa97c,145477106,A. Gambardella,5,74
663bc8170df31a36d1fe026f992c685d910fa97c,144962062,L. Concha,6,74
663bc8170df31a36d1fe026f992c685d910fa97c,2434415,S. Keller,7,74
663bc8170df31a36d1fe026f992c685d910fa97c,144366416,F. Cendes,8,74
663bc8170df31a36d1fe026f992c685d910fa97c,51162341,Clarissa Yasuda,9,74
663bc8170df31a36d1fe026f992c685d910fa97c,3330620,L. Bonilha,10,74
663bc8170df31a36d1fe026f992c685d910fa97c,4621606,E. Gleichgerrcht,11,74
663bc8170df31a36d1fe026f992c685d910fa97c,144888963,N. Focke,12,74
663bc8170df31a36d1fe026f992c685d910fa97c,3478407,M. Domin,13,74
663bc8170df31a36d1fe026f992c685d910fa97c,2027039786,Felix von Podewills,14,74
663bc8170df31a36d1fe026f992c685d910fa97c,2076795300,S. Langner,15,74
663bc8170df31a36d1fe026f992c685d910fa97c,144194436,C. Rummel,16,74
663bc8170df31a36d1fe026f992c685d910fa97c,1800611,R. Wiest,17,74
663bc8170df31a36d1fe026f992c685d910fa97c,72206323,Pascal Martin,18,74
663bc8170df31a36d1fe026f992c685d910fa97c,5065300,R. Kotikalapudi,19,74
663bc8170df31a36d1fe026f992c685d910fa97c,2125515064,T. O'Brien,20,74
663bc8170df31a36d1fe026f992c685d910fa97c,144177691,B. Sinclair,21,74
663bc8170df31a36d1fe026f992c685d910fa97c,3672819,L. Vivash,22,74
663bc8170df31a36d1fe026f992c685d910fa97c,26296723,P. Desmond,23,74
663bc8170df31a36d1fe026f992c685d910fa97c,1400039686,Elaine H. Lui,24,74
663bc8170df31a36d1fe026f992c685d910fa97c,2217056,A. Vaudano,25,74
663bc8170df31a36d1fe026f992c685d910fa97c,3884930,S. Meletti,26,74
663bc8170df31a36d1fe026f992c685d910fa97c,3824439,M. Tondelli,27,74
663bc8170df31a36d1fe026f992c685d910fa97c,4734000,S. Alhusaini,28,74
663bc8170df31a36d1fe026f992c685d910fa97c,144925805,C. Doherty,29,74
663bc8170df31a36d1fe026f992c685d910fa97c,4584073,G. Cavalleri,30,74
663bc8170df31a36d1fe026f992c685d910fa97c,2133441,N. Delanty,31,74
663bc8170df31a36d1fe026f992c685d910fa97c,2053788,R. Kälviäinen,32,74
663bc8170df31a36d1fe026f992c685d910fa97c,144531937,G. Jackson,33,74
663bc8170df31a36d1fe026f992c685d910fa97c,2057963931,Magdalena A Kowalczyk,34,74
663bc8170df31a36d1fe026f992c685d910fa97c,2727421,M. Mascalchi,35,74
663bc8170df31a36d1fe026f992c685d910fa97c,6345561,M. Semmelroch,36,74
663bc8170df31a36d1fe026f992c685d910fa97c,2148236464,R. Thomas,37,74
663bc8170df31a36d1fe026f992c685d910fa97c,1400064324,H. Soltanian-Zadeh,38,74
663bc8170df31a36d1fe026f992c685d910fa97c,1403065074,E. Davoodi-bojd,39,74
663bc8170df31a36d1fe026f992c685d910fa97c,1519065470,Junsong Zhang,40,74
663bc8170df31a36d1fe026f992c685d910fa97c,3106341,G. Winston,41,74
663bc8170df31a36d1fe026f992c685d910fa97c,2136876953,Aoife Griffin,42,74
663bc8170df31a36d1fe026f992c685d910fa97c,122449900,Aditi Singh,43,74
663bc8170df31a36d1fe026f992c685d910fa97c,2060926734,Vijay K. Tiwari,44,74
663bc8170df31a36d1fe026f992c685d910fa97c,6267984,Barbara A. K. Kreilkamp,45,74
663bc8170df31a36d1fe026f992c685d910fa97c,1740478,M. Lenge,46,74
663bc8170df31a36d1fe026f992c685d910fa97c,145103235,R. Guerrini,47,74
663bc8170df31a36d1fe026f992c685d910fa97c,2325091,K. Hamandi,48,74
663bc8170df31a36d1fe026f992c685d910fa97c,16409122,S. Foley,49,74
663bc8170df31a36d1fe026f992c685d910fa97c,6680713,T. Rüber,50,74
663bc8170df31a36d1fe026f992c685d910fa97c,32673318,B. Weber,51,74
663bc8170df31a36d1fe026f992c685d910fa97c,6168668,C. Depondt,52,74
663bc8170df31a36d1fe026f992c685d910fa97c,3487588,Julie Absil,53,74
