work_id,author_raw,author_norm,author_order,decision,source_group
work_1b7d3ac1442704d3,Phil Lesnar,lesnar|p,5,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Lydia Ng,ng|l,6,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Yaoyao Li,li|y,7,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Laila El-Hifnawi,el-hifnawi|l,8,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Natalie Chen,chen|n,9,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Kasey Zhang,zhang|k,10,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,E. Li,li|e,11,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Yoav Ben-Simon,ben-simon|y,12,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Song-Lin Ding,ding|s,13,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Quanxin Wang,wang|q,14,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,T. Karlsson,karlsson|t,15,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,R. Dalley,dalley|r,16,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,G. Williams,williams|g,17,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Wei Xiong,xiong|w,18,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Chao Chen,chen|c,19,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Kai Chen,chen|k,20,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Zili Huang,huang|z,21,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Zhi-Feng Yu,yu|z,22,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Wen-Jie Xu,xu|w,23,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,L. Ahmadinia,ahmadinia|l,24,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Sarah Walling-Bell,walling-bell|s,25,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Julia Andrade,andrade|j,26,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,O. Gliko,gliko|o,27,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,M. Mallory,mallory|m,28,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,C. Farrel,farrel|c,29,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Ben Sutton,sutton|b,30,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Kelly Jin,jin|k,31,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Z. Yao,yao|z,32,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Carliana R. Halterman,halterman|cr,33,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Kara Ronellenfitch,ronellenfitch|k,34,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Luke Esposito,esposito|l,35,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,S. Sunkin,sunkin|s,36,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Lauren Kruse,kruse|l,37,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Qingming Luo,luo|q,38,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Hui Gong,gong|h,39,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Anan Li,li|a,40,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Xiangning Li,li|x,41,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,J. Qu,qu|j,42,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,Hannah L Choi,choi|hl,43,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,S. Mihalas,mihalas|s,44,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,J. Zhuang,zhuang|j,45,adjacent_relevant,unresolved
work_1b7d3ac1442704d3,S. Sorensen,sorensen|s,46,adjacent_relevant,unresolved
work_1bae2d5ef9d946b4,Mojtaba R. Tavakoli,tavakoli|mr,1,core_relevant,core_audit
work_1bae2d5ef9d946b4,Julia Lyudchik,lyudchik|j,2,core_relevant,core_audit
work_1bae2d5ef9d946b4,M. Januszewski,januszewski|m,3,core_relevant,core_audit
work_1bae2d5ef9d946b4,Vitali Vistunou,vistunou|v,4,core_relevant,core_audit
work_1bae2d5ef9d946b4,Nathalie Agudelo Dueñas,dueñas|na,5,core_relevant,core_audit
work_1bae2d5ef9d946b4,Jakob Vorlaufer,vorlaufer|j,6,core_relevant,core_audit
work_1bae2d5ef9d946b4,C. Sommer,sommer|c,7,core_relevant,core_audit
work_1bae2d5ef9d946b4,Caroline Kreuzinger,kreuzinger|c,8,core_relevant,core_audit
work_1bae2d5ef9d946b4,Bárbara Oliveira,oliveira|b,9,core_relevant,core_audit
work_1bae2d5ef9d946b4,Alban Cenameri,cenameri|a,10,core_relevant,core_audit
work_1bae2d5ef9d946b4,Gaia Novarino,novarino|g,11,core_relevant,core_audit
work_1bae2d5ef9d946b4,Viren Jain,jain|v,12,core_relevant,core_audit
work_1bae2d5ef9d946b4,Johann G. Danzl,danzl|jg,13,core_relevant,core_audit
work_1bbb53ecdb123215,Chen Ding,ding|c,1,core_relevant,core_audit
work_1bbb53ecdb123215,Marc Hammarlund,hammarlund|m,2,core_relevant,core_audit
work_1bc550704e02bb7c,Daniel R. Goodwin,goodwin|dr,1,core_relevant,core_audit
work_1bc550704e02bb7c,Alex G. Vaughan,vaughan|ag,2,core_relevant,core_audit
work_1bc550704e02bb7c,Daniel Leible,leible|d,3,core_relevant,core_audit
work_1bc550704e02bb7c,Shahar Alon,alon|s,4,core_relevant,core_audit
work_1bc550704e02bb7c,G. L. Henry,henry|gl,5,core_relevant,core_audit
work_1bc550704e02bb7c,Annie A. Cheng,cheng|aa,6,core_relevant,core_audit
work_1bc550704e02bb7c,Xiaoyin Chen,chen|x,7,core_relevant,core_audit
work_1bc550704e02bb7c,Ruihan Zhang,zhang|r,8,core_relevant,core_audit
work_1bc550704e02bb7c,Andrew G. Xue,xue|ag,9,core_relevant,core_audit
work_1bc550704e02bb7c,A. Wassie,wassie|a,10,core_relevant,core_audit
work_1bc550704e02bb7c,Anubhav Sinha,sinha|a,11,core_relevant,core_audit
work_1bc550704e02bb7c,Yosuke Bando,bando|y,12,core_relevant,core_audit
work_1bc550704e02bb7c,Atsushi Kajita,kajita|a,13,core_relevant,core_audit
work_1bc550704e02bb7c,A. Marblestone,marblestone|a,14,core_relevant,core_audit
work_1bc550704e02bb7c,A. Zador,zador|a,15,core_relevant,core_audit
work_1bc550704e02bb7c,E. Boyden,boyden|e,16,core_relevant,core_audit
work_1bc550704e02bb7c,George M. Church,church|gm,17,core_relevant,core_audit
work_1bc550704e02bb7c,Richie E. Kohman,kohman|re,18,core_relevant,core_audit
work_1be607ebbabecd91,R. Shahidi,shahidi|r,1,core_relevant,core_audit
work_1be607ebbabecd91,Elizabeth A. Williams,williams|ea,2,core_relevant,core_audit
work_1be607ebbabecd91,Markus Conzelmann,conzelmann|m,3,core_relevant,core_audit
work_1be607ebbabecd91,Albina Asadulina,asadulina|a,4,core_relevant,core_audit
work_1be607ebbabecd91,C. Verasztó,verasztó|c,5,core_relevant,core_audit
work_1be607ebbabecd91,S. Jasek,jasek|s,6,core_relevant,core_audit
work_1be607ebbabecd91,L. A. Bezares-Calderón,bezares-calderón|la,7,core_relevant,core_audit
work_1be607ebbabecd91,G. Jékely,jékely|g,8,core_relevant,core_audit
work_1bfad71fdf4de90f,Jingjing Zhang,zhang|j,1,role_bridge,role_bridge
work_1bfad71fdf4de90f,Zixuan Zhao,zhao|z,2,role_bridge,role_bridge
work_1bfad71fdf4de90f,Siqi Sun,sun|s,3,role_bridge,role_bridge
work_1bfad71fdf4de90f,Jing Li,li|j,4,role_bridge,role_bridge
work_1bfad71fdf4de90f,Yu Wang,wang|y,5,role_bridge,role_bridge
work_1bfad71fdf4de90f,Jin-Feng Dong,dong|j,6,role_bridge,role_bridge
work_1bfad71fdf4de90f,Su Yang,yang|s,7,role_bridge,role_bridge
work_1bfad71fdf4de90f,Y. Lou,lou|y,8,role_bridge,role_bridge
work_1bfad71fdf4de90f,Jing Yang,yang|j,9,role_bridge,role_bridge
work_1bfad71fdf4de90f,Weiyun Li,li|w,10,role_bridge,role_bridge
work_1bfad71fdf4de90f,Shanshan Li,li|s,11,role_bridge,role_bridge
work_1c3c5fd2357f6e90,Jacob L. Yates,yates|jl,1,adjacent_relevant,core_audit
work_1c3c5fd2357f6e90,B. Scholl,scholl|b,2,adjacent_relevant,core_audit
work_1c447d78a514ecfa,D. Sussman,sussman|d,1,adjacent_relevant,unresolved
work_1c447d78a514ecfa,Youngser Park,park|y,2,adjacent_relevant,unresolved
work_1c447d78a514ecfa,C. Priebe,priebe|c,3,adjacent_relevant,unresolved
work_1c447d78a514ecfa,V. Lyzinski,lyzinski|v,4,adjacent_relevant,unresolved
work_1c4e68a0ac51bff8,Andreas Schoofs,schoofs|a,1,core_relevant,core_audit
work_1c4e68a0ac51bff8,Anton Miroschnikow,miroschnikow|a,2,core_relevant,core_audit
work_1c4e68a0ac51bff8,P. Schlegel,schlegel|p,3,core_relevant,core_audit
work_1c4e68a0ac51bff8,I. Zinke,zinke|i,4,core_relevant,core_audit
work_1c4e68a0ac51bff8,Casey M. Schneider-Mizell,schneider-mizell|cm,5,core_relevant,core_audit
work_1c4e68a0ac51bff8,A. Cardona,cardona|a,6,core_relevant,core_audit
work_1c4e68a0ac51bff8,Michael J. Pankratz,pankratz|mj,7,core_relevant,core_audit
work_1c84d680f7b87889,Chandima Bulumulla,bulumulla|c,1,adjacent_relevant,core_audit
work_1c84d680f7b87889,Andrew T. Krasley,krasley|at,2,adjacent_relevant,core_audit
work_1c84d680f7b87889,B. Cristofori-Armstrong,cristofori-armstrong|b,3,adjacent_relevant,core_audit
work_1c84d680f7b87889,William C. Valinsky,valinsky|wc,4,adjacent_relevant,core_audit
work_1c84d680f7b87889,D. Walpita,walpita|d,5,adjacent_relevant,core_audit
work_1c84d680f7b87889,David Ackerman,ackerman|d,6,adjacent_relevant,core_audit
work_1c84d680f7b87889,D. Clapham,clapham|d,7,adjacent_relevant,core_audit
work_1c84d680f7b87889,Abraham G. Beyene,beyene|ag,8,adjacent_relevant,core_audit
work_1ca9f4c078a6f043,Giulio Valperga,valperga|g,1,core_relevant,core_audit
work_1ca9f4c078a6f043,M. de Bono,bono|md,2,core_relevant,core_audit
work_1cfdfea1840c6888,Kyuhyun Choi,choi|k,1,adjacent_relevant,core_audit
work_1cfdfea1840c6888,Eugenio Piasini,piasini|e,2,adjacent_relevant,core_audit
work_1cfdfea1840c6888,Luigim Cifuentes-Vargas,cifuentes-vargas|l,3,adjacent_relevant,core_audit
work_1cfdfea1840c6888,Edgar Díaz-Hernández,díaz-hernández|e,4,adjacent_relevant,core_audit
work_1cfdfea1840c6888,Nathan T. Henderson,henderson|nt,5,adjacent_relevant,core_audit
work_1cfdfea1840c6888,Manivannan Subramaniyan,subramaniyan|m,6,adjacent_relevant,core_audit
work_1cfdfea1840c6888,C. Gerfen,gerfen|c,7,adjacent_relevant,core_audit
work_1cfdfea1840c6888,M. Fuccillo,fuccillo|m,8,adjacent_relevant,core_audit
work_1d22c9e3717e855b,Hugo Calligaro,calligaro|h,1,core_relevant,core_audit
work_1d22c9e3717e855b,Azarin Shoghi,shoghi|a,2,core_relevant,core_audit
work_1d22c9e3717e855b,Xinyue Chen,chen|x,3,core_relevant,core_audit
work_1d22c9e3717e855b,Keun-Young Kim,kim|k,4,core_relevant,core_audit
work_1d22c9e3717e855b,Y. Liu,liu|y,5,core_relevant,core_audit
work_1d22c9e3717e855b,Brian Khov,khov|b,6,core_relevant,core_audit
work_1d22c9e3717e855b,Benjamin Finander,finander|b,7,core_relevant,core_audit
work_1d22c9e3717e855b,H. Le,le|h,8,core_relevant,core_audit
work_1d22c9e3717e855b,Mark Ellisman,ellisman|m,9,core_relevant,core_audit
work_1d22c9e3717e855b,Satchidananda Panda,panda|s,10,core_relevant,core_audit
work_1d4b6e5375da0fe3,Aaron T. Kuan,kuan|at,1,core_relevant,core_audit
work_1d4b6e5375da0fe3,Giulio Bondanelli,bondanelli|g,2,core_relevant,core_audit
work_1d4b6e5375da0fe3,Laura N. Driscoll,driscoll|ln,3,core_relevant,core_audit
work_1d4b6e5375da0fe3,Julie Han,han|j,4,core_relevant,core_audit
work_1d4b6e5375da0fe3,Minsu Kim,kim|m,5,core_relevant,core_audit
work_1d4b6e5375da0fe3,David Grant Colburn Hildebrand,hildebrand|dgc,6,core_relevant,core_audit
work_1d4b6e5375da0fe3,Brett J. Graham,graham|bj,7,core_relevant,core_audit
work_1d4b6e5375da0fe3,Logan A. Thomas,thomas|la,8,core_relevant,core_audit
work_1d4b6e5375da0fe3,S. Panzeri,panzeri|s,9,core_relevant,core_audit
work_1d4b6e5375da0fe3,C. Harvey,harvey|c,10,core_relevant,core_audit
work_1d4b6e5375da0fe3,W. Lee,lee|w,11,core_relevant,core_audit
work_1d55827a54abb8bd,Osung Kwon,kwon|o,1,core_relevant,core_audit
work_1d55827a54abb8bd,Linqing Feng,feng|l,2,core_relevant,core_audit
work_1d55827a54abb8bd,S. Druckmann,druckmann|s,3,core_relevant,core_audit
work_1d55827a54abb8bd,Jinhyung Kim,kim|j,4,core_relevant,core_audit
work_1d6abaf611b14dde,K. E. Linker,linker|ke,1,adjacent_relevant,core_audit
work_1d6abaf611b14dde,Sarah J. Cross,cross|sj,2,adjacent_relevant,core_audit
work_1d6abaf611b14dde,F. M. Leslie,leslie|fm,3,adjacent_relevant,core_audit
work_1d7b3131ed780fc1,Qingyang Wang,wang|q,1,core_relevant,core_audit
work_1d7b3131ed780fc1,Nadine Randel,randel|n,2,core_relevant,core_audit
work_1d7b3131ed780fc1,Yijie Yin,yin|y,3,core_relevant,core_audit
work_1d7b3131ed780fc1,Cameron Shand,shand|c,4,core_relevant,core_audit
work_1d7b3131ed780fc1,A. Strange,strange|a,5,core_relevant,core_audit
work_1d7b3131ed780fc1,Michael Winding,winding|m,6,core_relevant,core_audit
work_1d7b3131ed780fc1,Albert Cardona,cardona|a,7,core_relevant,core_audit
work_1d7b3131ed780fc1,Marta Zlatic,zlatic|m,8,core_relevant,core_audit
work_1d7b3131ed780fc1,J. Vogelstein,vogelstein|j,9,core_relevant,core_audit
work_1d7b3131ed780fc1,Carey E. Priebe,priebe|ce,10,core_relevant,core_audit
work_1d7cd4ffd7696c84,Jessica M Jones,jones|jm,1,core_relevant,core_audit
work_1d7cd4ffd7696c84,Anne Sustar,sustar|a,2,core_relevant,core_audit
work_1d7cd4ffd7696c84,Akira Mamiya,mamiya|a,3,core_relevant,core_audit
work_1d7cd4ffd7696c84,Sarah Walling-Bell,walling-bell|s,4,core_relevant,core_audit
work_1d7cd4ffd7696c84,Grant M. Chou,chou|gm,5,core_relevant,core_audit
work_1d7cd4ffd7696c84,Andrew P. Cook,cook|ap,6,core_relevant,core_audit
work_1d7cd4ffd7696c84,John C. Tuthill,tuthill|jc,7,core_relevant,core_audit
work_1d85f875391d041a,Na-Young Seo,seo|n,1,core_relevant,core_audit
work_1d85f875391d041a,Gyu Hyun Kim,kim|gh,2,core_relevant,core_audit
work_1d85f875391d041a,Jeong-Eun Noh,noh|j,3,core_relevant,core_audit
work_1d85f875391d041a,J. Shin,shin|j,4,core_relevant,core_audit
work_1d85f875391d041a,Chan Hee Lee,lee|ch,5,core_relevant,core_audit
work_1d85f875391d041a,Kea-Joo Lee,lee|k,6,core_relevant,core_audit
work_1d87c152cf48058c,Shan Xu,xu|s,1,core_relevant,core_audit
work_1d87c152cf48058c,K. Hayworth,hayworth|k,2,core_relevant,core_audit
work_1d87c152cf48058c,Zhiyuan Lu,lu|z,3,core_relevant,core_audit
work_1d87c152cf48058c,Patricia Grob,grob|p,4,core_relevant,core_audit
work_1d87c152cf48058c,A. Hassan,hassan|a,5,core_relevant,core_audit
work_1d87c152cf48058c,José G García-Cerdán,garcía-cerdán|jg,6,core_relevant,core_audit
work_1d87c152cf48058c,Krishna K. Niyogi,niyogi|kk,7,core_relevant,core_audit
work_1d87c152cf48058c,E. Nogales,nogales|e,8,core_relevant,core_audit
work_1d87c152cf48058c,R. Weinberg,weinberg|r,9,core_relevant,core_audit
work_1d87c152cf48058c,Harald F. Hess,hess|hf,10,core_relevant,core_audit
work_1dd7c9a9eb85ed50,Gregg A. Wildenberg,wildenberg|ga,1,core_relevant,core_audit
work_1dd7c9a9eb85ed50,Hanyu Li,li|h,2,core_relevant,core_audit
work_1dd7c9a9eb85ed50,Griffin Badalamente,badalamente|g,3,core_relevant,core_audit
work_1dd7c9a9eb85ed50,T. Uram,uram|t,4,core_relevant,core_audit
work_1dd7c9a9eb85ed50,N. Ferrier,ferrier|n,5,core_relevant,core_audit
work_1dd7c9a9eb85ed50,N. Kasthuri,kasthuri|n,6,core_relevant,core_audit
work_1de3e706afcc6b0d,Hanbo Chen,chen|h,1,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Tao Liu,liu|t,2,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Yu Zhao,zhao|y,3,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Tuo Zhang,zhang|t,4,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Yujie Li,li|y,5,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Meng Li,li|m,6,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Hongmiao Zhang,zhang|h,7,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Hui Kuang,kuang|h,8,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Lei Guo,guo|l,9,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,J. Tsien,tsien|j,10,adjacent_relevant,unresolved
work_1de3e706afcc6b0d,Tianming Liu,liu|t,11,adjacent_relevant,unresolved
work_1ded1883d45ddd82,H. S. Seung,seung|hs,1,core_relevant,core_audit
work_1dff25f1fbe84889,T. Schubert,schubert|t,1,adjacent_relevant,core_audit
work_1dff25f1fbe84889,Rachel M. Huckfeldt,huckfeldt|rm,2,adjacent_relevant,core_audit
work_1dff25f1fbe84889,Edward D. Parker,parker|ed,3,adjacent_relevant,core_audit
work_1dff25f1fbe84889,J. E. Campbell,campbell|je,4,adjacent_relevant,core_audit
work_1dff25f1fbe84889,R. Wong,wong|r,5,adjacent_relevant,core_audit
work_1e1cdc1d337adcda,C. Park,park|c,1,core_relevant,core_audit
work_1e1cdc1d337adcda,Zheng Yang,yang|z,2,core_relevant,core_audit
work_1e1cdc1d337adcda,Abdulraheem Nashef,nashef|a,3,core_relevant,core_audit
work_1e1cdc1d337adcda,Jawon Gim,gim|j,4,core_relevant,core_audit
work_1e1cdc1d337adcda,Sangkyu Bahn,bahn|s,5,core_relevant,core_audit
work_1e1cdc1d337adcda,G. Kim,kim|g,6,core_relevant,core_audit
work_1e1cdc1d337adcda,Ke-Min Zhang,zhang|k,7,core_relevant,core_audit
work_1e1cdc1d337adcda,L. Cathala,cathala|l,8,core_relevant,core_audit
work_1e1cdc1d337adcda,Sungho Hong,hong|s,9,core_relevant,core_audit
work_1e1cdc1d337adcda,Yoonseok Im,im|y,10,core_relevant,core_audit
work_1e1cdc1d337adcda,Sang-Hoon Lee,lee|s,11,core_relevant,core_audit
work_1e1cdc1d337adcda,Kisuk Lee,lee|k,12,core_relevant,core_audit
work_1e1cdc1d337adcda,Min-Soo Kim,kim|m,13,core_relevant,core_audit
work_1e1cdc1d337adcda,D. Arnold,arnold|d,14,core_relevant,core_audit
work_1e1cdc1d337adcda,Kea Joo Lee,lee|kj,15,core_relevant,core_audit
work_1e1cdc1d337adcda,Jason M. Christie,christie|jm,16,core_relevant,core_audit
work_1e1cdc1d337adcda,Jinseop S. Kim,kim|js,17,core_relevant,core_audit
work_1e2e923eebdef150,Urte Neniskyte,neniskyte|u,1,adjacent_relevant,core_audit
work_1e2e923eebdef150,Ugne Kuliesiute,kuliesiute|u,2,adjacent_relevant,core_audit
work_1e2e923eebdef150,Auguste Vadisiute,vadisiute|a,3,adjacent_relevant,core_audit
work_1e2e923eebdef150,Kristina Jevdokimenko,jevdokimenko|k,4,adjacent_relevant,core_audit
work_1e2e923eebdef150,L. Coletta,coletta|l,5,adjacent_relevant,core_audit
work_1e2e923eebdef150,Senthilkumar Deivasigamani,deivasigamani|s,6,adjacent_relevant,core_audit
work_1e2e923eebdef150,Daina Pamedytyte,pamedytyte|d,7,adjacent_relevant,core_audit
work_1e2e923eebdef150,Neringa Daugelaviciene,daugelaviciene|n,8,adjacent_relevant,core_audit
work_1e2e923eebdef150,D. Dabkevičienė,dabkevičienė|d,9,adjacent_relevant,core_audit
work_1e2e923eebdef150,E. Perlas,perlas|e,10,adjacent_relevant,core_audit
work_1e2e923eebdef150,Aditya Bali,bali|a,11,adjacent_relevant,core_audit
work_1e2e923eebdef150,B. Basilico,basilico|b,12,adjacent_relevant,core_audit
work_1e2e923eebdef150,A. Gozzi,gozzi|a,13,adjacent_relevant,core_audit
work_1e2e923eebdef150,D. Ragozzino,ragozzino|d,14,adjacent_relevant,core_audit
work_1e2e923eebdef150,C. Gross,gross|c,15,adjacent_relevant,core_audit
work_1e45d26255aa5210,Shengdian Jiang,jiang|s,1,core_relevant,core_audit
work_1e45d26255aa5210,Yimin Wang,wang|y,2,core_relevant,core_audit
work_1e45d26255aa5210,Lijuan Liu,liu|l,3,core_relevant,core_audit
work_1e45d26255aa5210,Sujun Zhao,zhao|s,4,core_relevant,core_audit
work_1e45d26255aa5210,Mengya Chen,chen|m,5,core_relevant,core_audit
work_1e45d26255aa5210,Xuan Zhao,zhao|x,6,core_relevant,core_audit
work_1e45d26255aa5210,Peng Xie,xie|p,7,core_relevant,core_audit
work_1e45d26255aa5210,Liya Ding,ding|l,8,core_relevant,core_audit
work_1e45d26255aa5210,Zongcai Ruan,ruan|z,9,core_relevant,core_audit
work_1e45d26255aa5210,H. Dong,dong|h,10,core_relevant,core_audit
work_1e45d26255aa5210,G. Ascoli,ascoli|g,11,core_relevant,core_audit
work_1e45d26255aa5210,M. Hawrylycz,hawrylycz|m,12,core_relevant,core_audit
work_1e45d26255aa5210,Hongkui Zeng,zeng|h,13,core_relevant,core_audit
work_1e45d26255aa5210,Hanchuan Peng,peng|h,14,core_relevant,core_audit
work_1e6634edd433800d,Y. Zou,zou|y,1,role_bridge,role_bridge
work_1e6634edd433800d,Da Lu,lu|d,2,role_bridge,role_bridge
work_1e6634edd433800d,Li-Ping Liu,liu|l,3,role_bridge,role_bridge
work_1e6634edd433800d,Hui-hong Zhang,zhang|h,4,role_bridge,role_bridge
work_1e6634edd433800d,Yu-ying Zhou,zhou|y,5,role_bridge,role_bridge
work_1e6c336c97062212,Kang Tan,tan|k,1,core_relevant,core_audit
work_1e6c336c97062212,Ziru Shen,shen|z,2,core_relevant,core_audit
work_1e6c336c97062212,Ya-qian Wang,wang|y,3,core_relevant,core_audit
work_1e6c336c97062212,Yi Zhu,zhu|y,4,core_relevant,core_audit
work_1e6c336c97062212,Xiao-feng Wei,wei|x,5,core_relevant,core_audit
work_1e6c336c97062212,Hua-tai Xu,xu|h,6,core_relevant,core_audit
work_1e988d999cd5be4e,S. W. Emmons,emmons|sw,1,core_relevant,core_audit
work_1eee1624223a684e,Hang Zhou,zhou|h,1,adjacent_relevant,core_audit
work_1eee1624223a684e,Guoqiang Bi,bi|g,2,adjacent_relevant,core_audit
work_1eee1624223a684e,Guosong Liu,liu|g,3,adjacent_relevant,core_audit
work_1f27324e7bc99178,M. Ashaber,ashaber|m,1,core_relevant,core_audit
work_1f27324e7bc99178,Yusuke Tomina,tomina|y,2,core_relevant,core_audit
work_1f27324e7bc99178,Pegah Kassraian-Fard,kassraian-fard|p,3,core_relevant,core_audit
work_1f27324e7bc99178,E. Bushong,bushong|e,4,core_relevant,core_audit
work_1f27324e7bc99178,W. Kristan,kristan|w,5,core_relevant,core_audit
work_1f27324e7bc99178,Mark Ellisman,ellisman|m,6,core_relevant,core_audit
work_1f27324e7bc99178,D. Wagenaar,wagenaar|d,7,core_relevant,core_audit
work_1f2d549356fe466e,E. Marin,marin|e,1,core_relevant,core_audit
work_1f2d549356fe466e,Billy J. Morris,morris|bj,2,core_relevant,core_audit
work_1f2d549356fe466e,T. Stürner,stürner|t,3,core_relevant,core_audit
work_1f2d549356fe466e,A. Champion,champion|a,4,core_relevant,core_audit
work_1f2d549356fe466e,D. Krzemiński,krzemiński|d,5,core_relevant,core_audit
work_1f2d549356fe466e,Griffin Badalamente,badalamente|g,6,core_relevant,core_audit
work_1f2d549356fe466e,Marina Gkantia,gkantia|m,7,core_relevant,core_audit
work_1f2d549356fe466e,Christopher R. Dunne,dunne|cr,8,core_relevant,core_audit
work_1f2d549356fe466e,K. Eichler,eichler|k,9,core_relevant,core_audit
work_1f2d549356fe466e,Shin-ya Takemura,takemura|s,10,core_relevant,core_audit
work_1f2d549356fe466e,Imaan F. M. Tamimi,tamimi|ifm,11,core_relevant,core_audit
work_1f2d549356fe466e,Siqi Fang,fang|s,12,core_relevant,core_audit
work_1f2d549356fe466e,Sung Soo Moon,moon|ss,13,core_relevant,core_audit
work_1f2d549356fe466e,H. Cheong,cheong|h,14,core_relevant,core_audit
work_1f2d549356fe466e,Feng Li,li|f,15,core_relevant,core_audit
work_1f2d549356fe466e,P. Schlegel,schlegel|p,16,core_relevant,core_audit
work_1f2d549356fe466e,S. Ahnert,ahnert|s,17,core_relevant,core_audit
work_1f2d549356fe466e,S. Berg,berg|s,18,core_relevant,core_audit
work_1f2d549356fe466e,G. Card,card|g,19,core_relevant,core_audit
work_1f2d549356fe466e,Marta Costa,costa|m,20,core_relevant,core_audit
work_1f2d549356fe466e,D. Shepherd,shepherd|d,21,core_relevant,core_audit
work_1f2d549356fe466e,G. Jefferis,jefferis|g,22,core_relevant,core_audit
work_1f4e6682ef491cf4,Filip Milisav,milisav|f,1,core_relevant,core_audit
work_1f4e6682ef491cf4,Vincent Bazinet,bazinet|v,2,core_relevant,core_audit
work_1f4e6682ef491cf4,Richard F. Betzel,betzel|rf,3,core_relevant,core_audit
work_1f4e6682ef491cf4,B. Mišić,mišić|b,4,core_relevant,core_audit
work_1f5bc11fd70f625f,Alexander Shapson-Coe,shapson-coe|a,1,core_relevant,core_audit
work_1f5bc11fd70f625f,M. Januszewski,januszewski|m,2,core_relevant,core_audit
work_1f5bc11fd70f625f,Daniel R. Berger,berger|dr,3,core_relevant,core_audit
work_1f5bc11fd70f625f,Art Pope,pope|a,4,core_relevant,core_audit
work_1f5bc11fd70f625f,Yuelong Wu,wu|y,5,core_relevant,core_audit
work_1f5bc11fd70f625f,Tim Blakely,blakely|t,6,core_relevant,core_audit
work_1f5bc11fd70f625f,R. Schalek,schalek|r,7,core_relevant,core_audit
work_1f5bc11fd70f625f,Peter H. Li,li|ph,8,core_relevant,core_audit
work_1f5bc11fd70f625f,Shuohong Wang,wang|s,9,core_relevant,core_audit
work_1f5bc11fd70f625f,Jeremy B. Maitin-Shepard,maitin-shepard|jb,10,core_relevant,core_audit
work_1f5bc11fd70f625f,N. Karlupia,karlupia|n,11,core_relevant,core_audit
work_1f5bc11fd70f625f,S. Dorkenwald,dorkenwald|s,12,core_relevant,core_audit
work_1f5bc11fd70f625f,Evelina Sjostedt,sjostedt|e,13,core_relevant,core_audit
work_1f5bc11fd70f625f,Laramie Leavitt,leavitt|l,14,core_relevant,core_audit
work_1f5bc11fd70f625f,Dongil Lee,lee|d,15,core_relevant,core_audit
work_1f5bc11fd70f625f,J. Troidl,troidl|j,16,core_relevant,core_audit
work_1f5bc11fd70f625f,F. Collman,collman|f,17,core_relevant,core_audit
work_1f5bc11fd70f625f,Luke Bailey,bailey|l,18,core_relevant,core_audit
